n.evals.q.1.0.	xor._.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
1.140e+04	1.874e-01	1.148e-01	2.068e-01	5.911e-01	2.984e-01	8.641e-01	5.577e-01	3.001e-01	8.000e-01
1.150e+04	1.874e-01	1.148e-01	2.068e-01	5.911e-01	2.984e-01	8.641e-01	5.577e-01	3.001e-01	8.000e-01
1.160e+04	1.874e-01	1.148e-01	2.068e-01	5.911e-01	2.984e-01	8.641e-01	5.577e-01	3.001e-01	8.000e-01
1.170e+04	1.874e-01	1.148e-01	2.068e-01	5.911e-01	2.984e-01	8.641e-01	5.577e-01	3.001e-01	8.000e-01
1.180e+04	1.874e-01	1.148e-01	2.068e-01	5.911e-01	2.984e-01	8.641e-01	5.577e-01	3.001e-01	8.000e-01
1.190e+04	1.874e-01	1.148e-01	2.068e-01	5.911e-01	2.984e-01	8.641e-01	5.577e-01	3.001e-01	8.000e-01
1.200e+04	1.874e-01	1.148e-01	2.068e-01	5.911e-01	2.984e-01	8.641e-01	5.577e-01	3.001e-01	8.000e-01
1.210e+04	1.874e-01	1.148e-01	2.068e-01	5.911e-01	2.984e-01	8.641e-01	5.577e-01	3.001e-01	8.000e-01
1.220e+04	1.874e-01	1.148e-01	2.068e-01	5.911e-01	2.984e-01	8.641e-01	5.577e-01	3.001e-01	8.000e-01
1.230e+04	1.874e-01	1.148e-01	2.068e-01	5.911e-01	2.984e-01	8.641e-01	5.500e-01	3.000e-01	6.022e-01
1.240e+04	1.874e-01	1.148e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.500e-01	3.000e-01	6.022e-01
1.250e+04	1.874e-01	1.148e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.577e-01	3.000e-01	6.022e-01
1.260e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.577e-01	3.000e-01	6.022e-01
1.270e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.990e-01	3.000e-01	6.022e-01
1.280e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.990e-01	3.000e-01	6.022e-01
1.290e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.990e-01	3.000e-01	6.022e-01
1.300e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.990e-01	3.000e-01	6.022e-01
1.310e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.990e-01	3.000e-01	6.022e-01
1.320e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	3.001e-01	8.641e-01	5.990e-01	3.046e-01	6.022e-01
1.330e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.990e-01	3.046e-01	6.022e-01
1.340e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.046e-01	6.022e-01
1.350e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.046e-01	6.022e-01
1.360e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.046e-01	6.022e-01
1.370e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.046e-01	6.022e-01
1.380e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.046e-01	6.022e-01
1.390e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.046e-01	6.022e-01
1.400e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.046e-01	6.022e-01
1.410e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.046e-01	6.022e-01
1.420e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.046e-01	6.022e-01
1.430e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.046e-01	6.022e-01
1.440e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.046e-01	6.022e-01
1.450e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.990e-01	3.001e-01	6.000e-01
1.460e+04	1.872e-01	1.083e-01	2.068e-01	6.006e-01	2.984e-01	8.641e-01	5.990e-01	3.000e-01	6.000e-01
1.470e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.990e-01	3.000e-01	6.000e-01
1.480e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.990e-01	3.000e-01	6.000e-01
1.490e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.000e-01	6.000e-01
1.500e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.000e-01	6.000e-01
1.510e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.000e-01	6.000e-01
1.520e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.000e-01	6.000e-01
1.530e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.000e-01	6.000e-01
1.540e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.000e-01	6.000e-01
1.550e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	3.000e-01	6.000e-01
1.560e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	2.895e-01	6.000e-01
1.570e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.997e-01	2.895e-01	6.000e-01
1.580e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.990e-01	2.895e-01	6.000e-01
1.590e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.500e-01	2.895e-01	6.000e-01
1.600e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.500e-01	2.895e-01	6.000e-01
1.610e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.500e-01	2.895e-01	6.000e-01
1.620e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.500e-01	2.895e-01	6.000e-01
1.630e+04	1.874e-01	1.148e-01	2.087e-01	6.006e-01	2.984e-01	8.641e-01	5.500e-01	2.895e-01	6.000e-01
1.640e+04	1.904e-01	1.174e-01	2.087e-01	6.006e-01	2.376e-01	8.641e-01	5.500e-01	2.895e-01	6.000e-01
1.650e+04	1.904e-01	1.174e-01	2.087e-01	6.006e-01	2.376e-01	8.641e-01	5.500e-01	2.895e-01	6.000e-01
1.660e+04	1.904e-01	1.174e-01	2.087e-01	6.006e-01	2.376e-01	8.641e-01	5.500e-01	2.895e-01	6.000e-01
1.670e+04	1.904e-01	1.174e-01	2.087e-01	6.006e-01	2.376e-01	8.641e-01	5.500e-01	2.895e-01	6.000e-01
1.680e+04	1.904e-01	1.201e-01	2.087e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.000e-01
1.690e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.000e-01
1.700e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.000e-01
1.710e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.000e-01
1.720e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.000e-01
1.730e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.000e-01
1.740e+04	1.904e-01	1.201e-01	2.068e-01	4.975e-01	7.884e-02	8.454e-01	5.500e-01	2.895e-01	6.263e-01
