n.evals.q.1.0.	xor._.hebbian.network.best.quality.increase	xor._.hebbian.network.best.quality.increase.min	xor._.hebbian.network.best.quality.increase.max	xor._.hebbian.synapse.best.quality.increase	xor._.hebbian.synapse.best.quality.increase.min	xor._.hebbian.synapse.best.quality.increase.max	xor._.freeForm.best.quality.increase	xor._.freeForm.best.quality.increase.min	xor._.freeForm.best.quality.increase.max
3.200e+03	2.342e-01	2.117e-01	2.598e-01	6.506e-01	5.592e-01	8.620e-01	3.067e-01	1.750e-01	5.190e-01
3.300e+03	2.365e-01	2.097e-01	2.626e-01	6.505e-01	5.463e-01	8.620e-01	4.000e-01	1.750e-01	5.455e-01
3.400e+03	2.365e-01	2.087e-01	2.626e-01	6.505e-01	5.463e-01	8.620e-01	3.067e-01	2.500e-02	5.190e-01
3.500e+03	2.342e-01	2.087e-01	2.626e-01	6.505e-01	5.463e-01	8.620e-01	3.067e-01	2.500e-02	5.514e-01
3.600e+03	2.342e-01	2.087e-01	2.626e-01	6.406e-01	5.325e-01	8.620e-01	3.250e-01	2.500e-02	5.514e-01
3.700e+03	2.342e-01	2.087e-01	2.626e-01	6.406e-01	5.325e-01	8.620e-01	4.000e-01	2.500e-02	5.514e-01
3.800e+03	2.328e-01	2.066e-01	2.626e-01	6.406e-01	5.325e-01	8.620e-01	3.796e-01	2.500e-02	5.190e-01
3.900e+03	2.328e-01	2.077e-01	2.626e-01	6.406e-01	5.325e-01	8.620e-01	4.000e-01	2.500e-02	5.514e-01
4.000e+03	2.328e-01	2.077e-01	2.626e-01	6.406e-01	5.325e-01	8.620e-01	4.379e-01	2.500e-02	5.804e-01
4.100e+03	2.328e-01	2.077e-01	2.626e-01	6.406e-01	5.325e-01	8.620e-01	4.379e-01	2.500e-02	5.804e-01
4.200e+03	2.328e-01	2.077e-01	2.626e-01	6.305e-01	5.325e-01	8.620e-01	4.000e-01	2.500e-02	5.804e-01
4.300e+03	2.328e-01	2.077e-01	2.626e-01	6.305e-01	5.325e-01	8.620e-01	4.000e-01	2.500e-02	6.506e-01
4.400e+03	2.328e-01	2.077e-01	2.626e-01	6.305e-01	5.325e-01	8.620e-01	3.067e-01	2.500e-02	5.514e-01
4.500e+03	2.328e-01	2.077e-01	2.599e-01	6.305e-01	5.325e-01	8.620e-01	3.067e-01	2.500e-02	5.514e-01
4.600e+03	2.280e-01	2.066e-01	2.599e-01	6.305e-01	5.325e-01	8.620e-01	3.067e-01	2.500e-02	5.514e-01
4.700e+03	2.280e-01	2.066e-01	2.599e-01	6.305e-01	5.325e-01	8.620e-01	3.067e-01	2.500e-02	5.514e-01
4.800e+03	2.280e-01	2.077e-01	2.599e-01	6.305e-01	5.325e-01	8.620e-01	2.250e-01	2.500e-02	5.514e-01
4.900e+03	2.280e-01	2.077e-01	2.599e-01	6.305e-01	5.325e-01	8.620e-01	2.250e-01	2.500e-02	5.514e-01
5.000e+03	2.280e-01	2.077e-01	2.599e-01	6.305e-01	5.325e-01	8.620e-01	2.250e-01	2.500e-02	5.514e-01
5.100e+03	2.280e-01	2.077e-01	2.599e-01	6.305e-01	5.325e-01	8.620e-01	2.250e-01	2.500e-02	5.514e-01
5.200e+03	2.280e-01	2.077e-01	2.599e-01	6.305e-01	5.325e-01	8.620e-01	2.250e-01	2.500e-02	5.514e-01
5.300e+03	2.280e-01	2.077e-01	2.599e-01	6.305e-01	5.325e-01	8.620e-01	2.250e-01	2.500e-02	5.514e-01
5.400e+03	2.279e-01	1.997e-01	2.598e-01	6.305e-01	5.325e-01	8.620e-01	2.172e-01	2.500e-02	5.190e-01
5.500e+03	2.279e-01	1.997e-01	2.598e-01	6.305e-01	5.325e-01	8.620e-01	2.172e-01	4.057e-02	5.190e-01
5.600e+03	2.262e-01	1.978e-01	2.598e-01	6.305e-01	5.325e-01	8.620e-01	2.172e-01	4.057e-02	5.122e-01
5.700e+03	2.279e-01	1.978e-01	2.598e-01	6.305e-01	5.325e-01	8.620e-01	2.172e-01	4.057e-02	5.122e-01
5.800e+03	2.279e-01	1.997e-01	2.562e-01	6.305e-01	5.325e-01	8.620e-01	2.172e-01	4.057e-02	5.190e-01
5.900e+03	2.279e-01	1.997e-01	2.562e-01	6.305e-01	5.325e-01	8.620e-01	2.172e-01	4.057e-02	5.190e-01
6.000e+03	2.279e-01	1.997e-01	2.562e-01	6.305e-01	5.325e-01	8.620e-01	2.172e-01	4.057e-02	5.190e-01
6.100e+03	2.279e-01	1.997e-01	2.562e-01	6.305e-01	5.463e-01	8.620e-01	2.250e-01	4.057e-02	5.747e-01
6.200e+03	2.255e-01	1.937e-01	2.562e-01	6.305e-01	5.463e-01	8.620e-01	2.250e-01	4.057e-02	5.747e-01
6.300e+03	2.255e-01	1.937e-01	2.562e-01	6.305e-01	5.463e-01	8.620e-01	2.172e-01	4.057e-02	5.122e-01
6.400e+03	2.255e-01	1.937e-01	2.562e-01	6.305e-01	5.463e-01	8.620e-01	2.172e-01	4.057e-02	5.122e-01
6.500e+03	2.255e-01	1.902e-01	2.562e-01	6.305e-01	5.463e-01	8.620e-01	2.250e-01	7.435e-02	5.190e-01
6.600e+03	2.255e-01	1.902e-01	2.562e-01	6.305e-01	5.463e-01	8.620e-01	4.278e-01	7.435e-02	5.747e-01
6.700e+03	2.255e-01	1.902e-01	2.562e-01	6.305e-01	5.463e-01	8.620e-01	4.297e-01	1.333e-01	5.747e-01
6.800e+03	2.255e-01	1.902e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	4.297e-01	1.333e-01	5.747e-01
6.900e+03	2.255e-01	1.902e-01	2.562e-01	5.933e-01	5.325e-01	8.375e-01	4.297e-01	1.333e-01	5.747e-01
7.000e+03	2.255e-01	1.902e-01	2.562e-01	5.933e-01	5.325e-01	8.375e-01	4.297e-01	1.333e-01	5.747e-01
7.100e+03	2.255e-01	1.902e-01	2.562e-01	5.933e-01	5.325e-01	8.375e-01	4.297e-01	1.333e-01	6.506e-01
7.200e+03	2.255e-01	1.902e-01	2.562e-01	5.933e-01	5.325e-01	8.375e-01	4.278e-01	7.435e-02	6.506e-01
7.300e+03	2.255e-01	1.877e-01	2.562e-01	5.933e-01	5.325e-01	8.375e-01	4.278e-01	7.435e-02	6.506e-01
7.400e+03	2.255e-01	1.877e-01	2.562e-01	5.933e-01	5.325e-01	8.375e-01	4.278e-01	7.435e-02	6.506e-01
7.500e+03	2.255e-01	1.877e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	4.278e-01	7.435e-02	6.506e-01
7.600e+03	2.255e-01	1.877e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	4.278e-01	7.435e-02	6.506e-01
7.700e+03	2.255e-01	1.877e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	4.278e-01	7.435e-02	6.506e-01
7.800e+03	2.255e-01	1.877e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	4.278e-01	7.435e-02	6.506e-01
7.900e+03	2.255e-01	1.877e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	4.278e-01	7.435e-02	6.506e-01
8.000e+03	2.255e-01	1.877e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	4.278e-01	7.435e-02	6.797e-01
8.100e+03	2.243e-01	1.877e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	4.278e-01	7.435e-02	6.797e-01
8.200e+03	2.243e-01	1.877e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	4.278e-01	7.435e-02	6.797e-01
8.300e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	4.278e-01	7.435e-02	6.797e-01
8.400e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	3.825e-01	7.435e-02	6.556e-01
8.500e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	3.374e-01	7.435e-02	6.556e-01
8.600e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	3.374e-01	7.435e-02	6.556e-01
8.700e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	3.374e-01	7.435e-02	6.556e-01
8.800e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.463e-01	8.375e-01	3.374e-01	7.435e-02	6.556e-01
8.900e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	4.278e-01	1.333e-01	6.870e-01
9.000e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	4.278e-01	1.333e-01	6.870e-01
9.100e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.825e-01	1.333e-01	6.556e-01
9.200e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.825e-01	1.333e-01	6.506e-01
9.300e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.825e-01	1.333e-01	6.506e-01
9.400e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.374e-01	7.435e-02	6.506e-01
9.500e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.374e-01	7.435e-02	6.506e-01
9.600e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.374e-01	7.435e-02	6.506e-01
9.700e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.374e-01	7.435e-02	6.506e-01
9.800e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.374e-01	7.435e-02	6.506e-01
9.900e+03	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.374e-01	7.435e-02	6.506e-01
1.000e+04	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.374e-01	7.435e-02	6.506e-01
1.010e+04	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.374e-01	7.435e-02	6.506e-01
1.020e+04	2.223e-01	1.852e-01	2.562e-01	5.933e-01	5.218e-01	8.375e-01	3.374e-01	1.333e-01	6.506e-01
1.030e+04	2.223e-01	1.852e-01	2.559e-01	5.933e-01	5.218e-01	8.375e-01	2.569e-01	1.333e-01	6.506e-01
1.040e+04	2.223e-01	1.852e-01	2.559e-01	5.933e-01	5.218e-01	8.375e-01	2.569e-01	1.333e-01	6.506e-01
1.050e+04	2.223e-01	1.852e-01	2.559e-01	5.933e-01	5.218e-01	8.375e-01	3.374e-01	1.750e-01	6.556e-01
1.060e+04	2.223e-01	1.852e-01	2.559e-01	5.933e-01	5.218e-01	8.375e-01	3.374e-01	1.750e-01	6.556e-01
1.070e+04	2.223e-01	1.852e-01	2.559e-01	5.933e-01	5.218e-01	8.375e-01	4.278e-01	1.750e-01	6.870e-01
1.080e+04	2.223e-01	1.852e-01	2.559e-01	5.933e-01	5.218e-01	8.375e-01	4.278e-01	1.750e-01	6.556e-01
1.090e+04	2.223e-01	1.852e-01	2.559e-01	5.933e-01	5.218e-01	8.375e-01	4.278e-01	1.750e-01	6.556e-01
1.100e+04	2.223e-01	1.852e-01	2.559e-01	5.933e-01	5.218e-01	8.375e-01	4.278e-01	1.750e-01	6.556e-01
1.110e+04	2.223e-01	1.852e-01	2.559e-01	5.886e-01	4.959e-01	7.316e-01	4.750e-01	1.750e-01	6.870e-01
1.120e+04	2.223e-01	1.852e-01	2.559e-01	5.886e-01	4.959e-01	7.316e-01	4.750e-01	1.750e-01	6.870e-01
1.130e+04	2.223e-01	1.852e-01	2.559e-01	5.886e-01	4.959e-01	7.316e-01	5.108e-01	1.916e-01	6.889e-01
1.140e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	4.959e-01	7.316e-01	5.122e-01	1.916e-01	6.889e-01
1.150e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	4.959e-01	7.316e-01	5.122e-01	1.916e-01	6.889e-01
1.160e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	4.959e-01	7.316e-01	5.122e-01	1.916e-01	6.889e-01
1.170e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	4.959e-01	7.316e-01	5.122e-01	1.916e-01	6.889e-01
1.180e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	4.959e-01	7.316e-01	5.122e-01	1.916e-01	6.889e-01
1.190e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	4.959e-01	7.316e-01	5.122e-01	1.877e-01	6.889e-01
1.200e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	4.959e-01	7.316e-01	5.122e-01	1.877e-01	6.889e-01
1.210e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	4.959e-01	7.316e-01	5.122e-01	1.877e-01	6.889e-01
1.220e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	4.959e-01	7.316e-01	5.122e-01	1.877e-01	6.889e-01
1.230e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	4.959e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.240e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	5.218e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.250e+04	2.198e-01	1.852e-01	2.507e-01	5.886e-01	5.218e-01	7.316e-01	4.914e-01	1.877e-01	6.556e-01
1.260e+04	2.223e-01	1.852e-01	2.559e-01	5.886e-01	5.218e-01	7.316e-01	4.914e-01	1.877e-01	6.556e-01
1.270e+04	2.223e-01	1.852e-01	2.559e-01	5.886e-01	5.218e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.280e+04	2.223e-01	1.852e-01	2.559e-01	5.886e-01	5.218e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.290e+04	2.223e-01	1.852e-01	2.559e-01	5.886e-01	5.218e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.300e+04	2.223e-01	1.852e-01	2.559e-01	5.880e-01	4.959e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.310e+04	2.223e-01	1.852e-01	2.559e-01	5.880e-01	4.959e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.320e+04	2.223e-01	1.852e-01	2.559e-01	5.854e-01	4.959e-01	7.316e-01	4.914e-01	1.916e-01	6.870e-01
1.330e+04	2.223e-01	1.852e-01	2.559e-01	5.795e-01	4.949e-01	7.316e-01	5.108e-01	1.916e-01	7.270e-01
1.340e+04	2.223e-01	1.852e-01	2.559e-01	5.795e-01	4.949e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.350e+04	2.223e-01	1.852e-01	2.559e-01	5.795e-01	4.949e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.360e+04	2.223e-01	1.852e-01	2.559e-01	5.795e-01	4.949e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.370e+04	2.223e-01	1.852e-01	2.559e-01	5.795e-01	4.949e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.380e+04	2.223e-01	1.852e-01	2.559e-01	5.795e-01	4.949e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.390e+04	2.223e-01	1.852e-01	2.559e-01	5.795e-01	4.949e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.400e+04	2.223e-01	1.852e-01	2.559e-01	5.795e-01	4.949e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.410e+04	2.223e-01	1.852e-01	2.559e-01	5.795e-01	4.949e-01	7.316e-01	5.108e-01	1.916e-01	6.870e-01
1.420e+04	2.223e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.278e-01	1.916e-01	6.777e-01
1.430e+04	2.223e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.278e-01	1.916e-01	6.777e-01
1.440e+04	2.223e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.278e-01	1.916e-01	6.777e-01
1.450e+04	2.223e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	3.248e-01	1.877e-01	6.777e-01
1.460e+04	2.223e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.278e-01	1.877e-01	6.870e-01
1.470e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.278e-01	1.877e-01	6.870e-01
1.480e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.278e-01	1.877e-01	6.870e-01
1.490e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.788e-01	1.916e-01	6.777e-01
1.500e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.788e-01	1.916e-01	6.777e-01
1.510e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.788e-01	1.916e-01	6.777e-01
1.520e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.788e-01	1.916e-01	6.777e-01
1.530e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.788e-01	1.916e-01	6.777e-01
1.540e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.788e-01	1.916e-01	6.777e-01
1.550e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	4.788e-01	1.916e-01	6.870e-01
1.560e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	5.108e-01	2.199e-01	6.873e-01
1.570e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	5.108e-01	2.199e-01	6.873e-01
1.580e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	5.151e-01	2.250e-01	7.278e-01
1.590e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	5.151e-01	2.250e-01	7.278e-01
1.600e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	5.151e-01	2.250e-01	7.278e-01
1.610e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	5.151e-01	2.250e-01	7.278e-01
1.620e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	5.151e-01	2.250e-01	7.278e-01
1.630e+04	2.135e-01	1.852e-01	2.559e-01	5.854e-01	4.949e-01	7.316e-01	5.151e-01	2.250e-01	7.278e-01
1.640e+04	2.087e-01	1.852e-01	2.507e-01	5.854e-01	4.801e-01	7.316e-01	5.151e-01	2.250e-01	7.278e-01
1.650e+04	2.087e-01	1.852e-01	2.507e-01	5.854e-01	4.801e-01	7.316e-01	5.151e-01	2.250e-01	7.278e-01
1.660e+04	2.087e-01	1.852e-01	2.507e-01	5.854e-01	4.801e-01	7.316e-01	5.151e-01	2.250e-01	7.278e-01
1.670e+04	2.087e-01	1.852e-01	2.507e-01	5.854e-01	4.801e-01	7.316e-01	5.151e-01	2.250e-01	7.278e-01
1.680e+04	2.066e-01	1.852e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	5.151e-01	2.250e-01	7.278e-01
1.690e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.788e-01	2.250e-01	7.278e-01
1.700e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.788e-01	2.250e-01	7.278e-01
1.710e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.788e-01	2.250e-01	7.278e-01
1.720e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.788e-01	2.250e-01	7.278e-01
1.730e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.788e-01	2.250e-01	7.278e-01
1.740e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	5.071e-01	2.250e-01	7.420e-01
1.750e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	5.071e-01	2.250e-01	7.420e-01
1.760e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	5.071e-01	2.250e-01	7.420e-01
1.770e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	5.071e-01	2.250e-01	7.420e-01
1.780e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	5.071e-01	2.250e-01	7.420e-01
1.790e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	2.250e-01	6.873e-01
1.800e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	2.250e-01	6.873e-01
1.810e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	2.250e-01	6.873e-01
1.820e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	2.250e-01	6.873e-01
1.830e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	2.250e-01	6.873e-01
1.840e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	2.250e-01	6.873e-01
1.850e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	2.250e-01	6.873e-01
1.860e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.788e-01	2.250e-01	7.407e-01
1.870e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.788e-01	2.250e-01	7.407e-01
1.880e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.788e-01	2.250e-01	7.407e-01
1.890e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.788e-01	2.250e-01	7.407e-01
1.900e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	2.250e-01	6.873e-01
1.910e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	2.250e-01	6.873e-01
1.920e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	1.916e-01	6.873e-01
1.930e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	1.916e-01	6.873e-01
1.940e+04	2.066e-01	1.902e-01	2.507e-01	5.781e-01	4.801e-01	6.628e-01	4.278e-01	1.877e-01	6.873e-01
