n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
8.200e+03	3.748e-01	-5.674e-03	4.000e-01	5.608e-01	2.482e-01	7.605e-01	4.709e-01	4.452e-01	4.901e-01
8.300e+03	3.748e-01	-5.674e-03	4.000e-01	5.608e-01	2.482e-01	7.605e-01	4.708e-01	4.449e-01	4.901e-01
8.400e+03	3.748e-01	-5.674e-03	4.000e-01	5.608e-01	2.482e-01	7.605e-01	4.708e-01	4.449e-01	4.901e-01
8.500e+03	3.748e-01	-5.674e-03	4.000e-01	5.608e-01	2.482e-01	7.605e-01	4.708e-01	4.449e-01	4.901e-01
8.600e+03	3.748e-01	-5.674e-03	4.000e-01	5.608e-01	2.482e-01	7.605e-01	4.708e-01	4.449e-01	4.901e-01
8.700e+03	3.748e-01	-5.674e-03	4.000e-01	5.608e-01	2.482e-01	7.605e-01	4.708e-01	4.449e-01	4.901e-01
8.800e+03	3.748e-01	-5.674e-03	4.000e-01	5.608e-01	2.482e-01	7.605e-01	4.708e-01	4.449e-01	4.901e-01
8.900e+03	3.748e-01	-5.674e-03	4.000e-01	5.608e-01	2.482e-01	7.605e-01	4.709e-01	4.449e-01	4.901e-01
9.000e+03	3.748e-01	-5.674e-03	4.000e-01	5.932e-01	3.648e-01	7.839e-01	4.709e-01	4.449e-01	4.901e-01
9.100e+03	3.748e-01	-5.674e-03	4.000e-01	5.932e-01	3.648e-01	7.839e-01	4.709e-01	4.449e-01	4.901e-01
9.200e+03	3.748e-01	-5.674e-03	4.000e-01	5.932e-01	3.648e-01	7.839e-01	4.709e-01	4.449e-01	4.901e-01
9.300e+03	3.748e-01	-5.674e-03	4.000e-01	5.932e-01	3.648e-01	7.839e-01	4.709e-01	4.449e-01	4.901e-01
9.400e+03	3.748e-01	-5.674e-03	4.000e-01	5.932e-01	3.189e-01	7.605e-01	4.709e-01	4.449e-01	4.901e-01
9.500e+03	3.748e-01	-5.674e-03	4.000e-01	5.932e-01	3.189e-01	7.605e-01	4.709e-01	4.394e-01	4.859e-01
9.600e+03	3.748e-01	-5.674e-03	4.000e-01	5.932e-01	2.332e-01	7.605e-01	4.709e-01	4.394e-01	4.859e-01
9.700e+03	3.748e-01	-5.674e-03	4.000e-01	5.932e-01	2.332e-01	7.605e-01	4.709e-01	4.394e-01	4.859e-01
9.800e+03	3.748e-01	-5.674e-03	4.000e-01	5.932e-01	2.332e-01	7.605e-01	4.709e-01	4.394e-01	4.802e-01
9.900e+03	3.748e-01	-5.674e-03	5.000e-01	5.932e-01	2.332e-01	7.605e-01	4.709e-01	4.394e-01	4.802e-01
1.000e+04	3.748e-01	-5.674e-03	5.000e-01	5.932e-01	2.332e-01	7.605e-01	4.709e-01	4.394e-01	4.802e-01
1.010e+04	3.748e-01	-5.674e-03	5.000e-01	5.932e-01	2.332e-01	7.605e-01	4.709e-01	4.394e-01	4.802e-01
1.020e+04	3.748e-01	-5.674e-03	5.000e-01	5.932e-01	2.332e-01	7.605e-01	4.709e-01	4.394e-01	4.802e-01
1.030e+04	3.748e-01	-5.674e-03	5.000e-01	5.932e-01	2.332e-01	7.605e-01	4.709e-01	4.394e-01	4.802e-01
1.040e+04	3.748e-01	-5.674e-03	5.000e-01	5.932e-01	2.332e-01	7.839e-01	4.709e-01	4.394e-01	4.802e-01
1.050e+04	3.748e-01	-5.674e-03	5.000e-01	5.932e-01	2.332e-01	7.839e-01	4.709e-01	4.394e-01	4.802e-01
1.060e+04	3.748e-01	-5.674e-03	5.000e-01	5.932e-01	2.332e-01	7.839e-01	4.709e-01	4.394e-01	4.802e-01
1.070e+04	4.000e-01	6.205e-02	5.000e-01	5.932e-01	2.332e-01	7.839e-01	4.709e-01	4.394e-01	4.802e-01
