problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
xor;me-hebbian-network;21;[2];250;25000;25000;1.75850e+01;78;8;3;1.00000e+00;1.00000e+00;1.00000e+00;4;5.50000e-01;3.85474e-01;9.55500e-02
xor;me-hebbian-network;25;[2];250;25000;25000;1.76060e+01;57;10;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.65568e-01;2.10614e-03
xor;me-hebbian-network;29;[2];250;25000;25000;1.76050e+01;79;13;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.50000e-01;3.58384e-01;3.63863e-02
xor;me-hebbian-network;28;[2];250;25000;25000;1.76110e+01;55;40;1;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;-4.32720e-02;1.54318e-02
xor;me-hebbian-network;24;[2];250;25000;25000;1.76130e+01;55;3;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;-1.70634e-02;1.01424e-02
xor;me-hebbian-network;15;[2];250;25000;25000;1.76240e+01;53;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.14425e-01;1.73788e-03
xor;me-hebbian-network;14;[2];250;25000;25000;1.76280e+01;57;2;5;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.54847e-01;5.17887e-04
xor;me-hebbian-network;1;[2];250;25000;25000;1.76370e+01;56;2;1;1.00000e+00;1.00000e+00;1.00000e+00;4;6.50000e-01;5.41430e-01;6.87620e-08
xor;me-hebbian-network;7;[2];250;25000;25000;1.76480e+01;54;2;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;4.95688e-01;3.10827e-03
xor;me-hebbian-network;30;[2];250;25000;25000;1.77270e+01;54;9;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;4.86250e-01;8.84114e-03
xor;me-hebbian-network;20;[2];250;25000;25000;1.77610e+01;55;8;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.62508e-01;2.89409e-06
xor;me-hebbian-network;8;[2];250;25000;25000;1.77550e+01;56;7;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;4.96646e-01;1.48789e-02
xor;me-hebbian-network;11;[2];250;25000;25000;1.77630e+01;55;37;2;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;5.17131e-01;7.87886e-08
xor;me-hebbian-network;2;[2];250;25000;25000;1.77600e+01;53;36;2;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;4.13074e-01;2.67495e-06
xor;me-hebbian-network;10;[2];250;25000;25000;1.77700e+01;55;39;2;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;-1.00777e-01;2.03798e-02
xor;me-hebbian-network;19;[2];250;25000;25000;1.77800e+01;56;6;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.33939e-01;1.53591e-03
xor;me-hebbian-network;26;[2];250;25000;25000;1.77740e+01;54;5;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;4.47427e-01;1.76318e-02
xor;me-hebbian-network;16;[2];250;25000;25000;1.77940e+01;55;7;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.50887e-01;6.72837e-05
xor;me-hebbian-network;4;[2];250;25000;25000;1.78060e+01;54;1;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.45122e-01;5.27587e-04
xor;me-hebbian-network;3;[2];250;25000;25000;1.78130e+01;56;40;1;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;-2.55057e-02;5.07400e-03
xor;me-hebbian-network;22;[2];250;25000;25000;1.78190e+01;55;8;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;4.56974e-01;1.29533e-02
xor;me-hebbian-network;12;[2];250;25000;25000;1.78160e+01;55;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;3.04470e-01;1.69523e-02
xor;me-hebbian-network;27;[2];250;25000;25000;1.78290e+01;56;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;6.50000e-01;1.95763e-01;7.86251e-02
xor;me-hebbian-network;18;[2];250;25000;25000;1.78220e+01;55;37;3;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;-7.70623e-02;1.75229e-02
xor;me-hebbian-network;23;[2];250;25000;25000;1.78220e+01;55;8;3;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.45945e-01;5.10246e-03
xor;me-hebbian-network;5;[2];250;25000;25000;1.78280e+01;52;1;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.50000e-01;3.01870e-01;1.10927e-02
xor;me-hebbian-network;17;[2];250;25000;25000;1.78320e+01;54;37;2;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;3.43546e-01;1.16227e-02
xor;me-hebbian-network;9;[2];250;25000;25000;1.78280e+01;53;2;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;3.14265e-01;1.89240e-02
xor;me-hebbian-network;6;[2];250;25000;25000;1.78370e+01;54;39;2;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;5.11673e-01;1.96684e-08
xor;me-hebbian-network;13;[2];250;25000;25000;1.78350e+01;77;12;3;1.00000e+00;1.00000e+00;1.00000e+00;4;5.50000e-01;3.09962e-01;1.66481e-02
xor;me-hebbian-synapse;1;[2];250;25000;25000;1.40370e+01;98;63;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.61031e-02;1.07355e-02
