n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
2.380e+04	5.907e-02	2.105e-02	1.367e-01	6.166e-02	1.809e-02	2.223e-01	2.337e-01	1.637e-02	6.278e-01
2.390e+04	5.907e-02	2.105e-02	1.367e-01	6.166e-02	1.809e-02	2.223e-01	2.337e-01	1.637e-02	6.278e-01
2.400e+04	5.907e-02	2.105e-02	1.367e-01	6.166e-02	1.809e-02	2.223e-01	2.337e-01	1.637e-02	7.444e-01
2.410e+04	5.907e-02	2.105e-02	1.367e-01	6.166e-02	1.809e-02	2.223e-01	2.337e-01	1.637e-02	6.278e-01
2.420e+04	5.907e-02	2.105e-02	1.367e-01	6.166e-02	1.809e-02	2.223e-01	2.036e-01	1.637e-02	6.278e-01
2.430e+04	5.907e-02	2.105e-02	1.367e-01	7.860e-02	1.809e-02	2.223e-01	2.036e-01	1.637e-02	6.278e-01
2.440e+04	5.907e-02	2.105e-02	1.367e-01	7.860e-02	1.809e-02	2.223e-01	2.036e-01	1.637e-02	6.278e-01
2.450e+04	5.907e-02	2.105e-02	1.367e-01	7.860e-02	1.809e-02	2.223e-01	2.036e-01	1.637e-02	6.278e-01
2.460e+04	5.907e-02	2.105e-02	1.367e-01	7.860e-02	1.809e-02	2.223e-01	2.036e-01	1.637e-02	6.278e-01
2.470e+04	5.907e-02	2.105e-02	1.367e-01	7.860e-02	1.809e-02	2.223e-01	1.734e-01	1.637e-02	6.278e-01
2.480e+04	5.907e-02	2.105e-02	1.367e-01	7.860e-02	1.809e-02	2.223e-01	1.734e-01	1.637e-02	4.654e-01
2.490e+04	5.907e-02	2.105e-02	1.367e-01	7.860e-02	1.809e-02	2.223e-01	1.734e-01	1.637e-02	4.654e-01
2.500e+04	5.907e-02	2.105e-02	1.367e-01	7.860e-02	1.809e-02	2.223e-01	1.734e-01	1.637e-02	4.654e-01
