n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
1.940e+04	3.935e-02	1.619e-02	5.632e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
1.950e+04	3.935e-02	1.619e-02	5.632e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
1.960e+04	3.935e-02	1.619e-02	5.632e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
1.970e+04	3.935e-02	1.619e-02	5.632e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
1.980e+04	3.935e-02	1.619e-02	5.632e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
1.990e+04	3.935e-02	1.619e-02	5.632e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
2.000e+04	3.935e-02	1.619e-02	5.632e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
2.010e+04	3.597e-02	1.619e-02	5.396e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
2.020e+04	3.597e-02	1.619e-02	5.396e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
2.030e+04	3.597e-02	1.619e-02	5.396e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
2.040e+04	3.597e-02	1.619e-02	5.396e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
2.050e+04	3.597e-02	1.619e-02	5.396e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
2.060e+04	3.597e-02	1.619e-02	5.396e-02	1.831e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
2.070e+04	3.597e-02	1.619e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	6.245e-17	2.435e-01
2.080e+04	3.597e-02	1.619e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	3.552e-04	5.551e-17	2.112e-01
2.090e+04	3.597e-02	1.619e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	3.552e-04	5.551e-17	2.112e-01
2.100e+04	3.597e-02	1.619e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	3.552e-04	5.551e-17	2.112e-01
2.110e+04	3.597e-02	1.619e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	3.552e-04	5.551e-17	2.112e-01
2.120e+04	3.597e-02	1.619e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	3.552e-04	5.551e-17	2.112e-01
2.130e+04	3.597e-02	1.619e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	3.552e-04	5.551e-17	2.112e-01
2.140e+04	3.577e-02	1.581e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	3.552e-04	5.551e-17	2.112e-01
2.150e+04	3.577e-02	1.581e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	3.552e-04	5.551e-17	2.112e-01
2.160e+04	3.577e-02	1.581e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	3.552e-04	5.551e-17	2.112e-01
2.170e+04	3.577e-02	1.581e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.112e-01
2.180e+04	3.577e-02	1.581e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.112e-01
2.190e+04	3.577e-02	1.581e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.112e-01
2.200e+04	3.577e-02	1.581e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.112e-01
2.210e+04	3.577e-02	1.581e-02	5.396e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.112e-01
2.220e+04	3.577e-02	1.581e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.112e-01
2.230e+04	3.577e-02	1.581e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.240e+04	3.496e-02	1.509e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.250e+04	3.496e-02	1.509e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.260e+04	3.496e-02	1.509e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.270e+04	3.496e-02	1.509e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.280e+04	3.496e-02	1.509e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.290e+04	3.496e-02	1.509e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.300e+04	3.496e-02	1.509e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.310e+04	3.496e-02	1.509e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.320e+04	3.496e-02	1.468e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.330e+04	3.496e-02	1.468e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.340e+04	3.496e-02	1.468e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.350e+04	3.496e-02	1.468e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.360e+04	3.496e-02	1.468e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.370e+04	3.496e-02	1.468e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.380e+04	3.496e-02	1.468e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.390e+04	3.496e-02	1.468e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.400e+04	3.496e-02	1.468e-02	5.194e-02	1.749e-02	1.273e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.410e+04	3.496e-02	1.468e-02	5.194e-02	1.831e-02	1.316e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.420e+04	3.496e-02	1.468e-02	5.194e-02	1.831e-02	1.316e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.430e+04	3.496e-02	1.468e-02	5.194e-02	1.831e-02	1.316e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.440e+04	3.496e-02	1.468e-02	5.194e-02	1.831e-02	1.316e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.450e+04	3.496e-02	1.468e-02	5.194e-02	1.831e-02	1.316e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.460e+04	3.496e-02	1.468e-02	5.194e-02	1.831e-02	1.316e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.470e+04	3.496e-02	1.468e-02	5.194e-02	1.831e-02	1.316e-02	2.689e-02	2.147e-03	5.551e-17	2.092e-01
2.480e+04	3.496e-02	1.468e-02	5.194e-02	1.831e-02	1.316e-02	2.689e-02	2.147e-03	1.313e-16	2.092e-01
2.490e+04	3.496e-02	1.468e-02	5.194e-02	1.831e-02	1.316e-02	2.689e-02	2.147e-03	1.313e-16	2.092e-01
2.500e+04	3.496e-02	1.468e-02	5.194e-02	1.831e-02	1.316e-02	2.689e-02	2.147e-03	1.313e-16	2.092e-01
