problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
xor;me-hebbian-network;4;[8];250;25000;25000;1.82570e+01;65;19;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.71943e-01;5.19440e-02
xor;me-hebbian-network;5;[8];250;25000;25000;1.82630e+01;65;20;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.39911e-01;9.28445e-03
xor;me-hebbian-network;17;[8];250;25000;25000;1.82650e+01;65;17;3;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.17652e-01;2.84823e-02
xor;me-hebbian-network;21;[8];250;25000;25000;1.82720e+01;70;20;3;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;5.40079e-02;9.06758e-03
xor;me-hebbian-network;3;[8];250;25000;25000;1.82720e+01;88;10;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.12906e-01;3.57683e-02
xor;me-hebbian-network;25;[8];250;25000;25000;1.82920e+01;71;12;2;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.94521e-01;5.12567e-02
xor;me-hebbian-network;9;[8];250;25000;25000;1.82770e+01;90;16;2;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;5.06660e-01;1.46768e-02
xor;me-hebbian-network;8;[8];250;25000;25000;1.82920e+01;55;1;2;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;6.78659e-01;5.39556e-02
xor;me-hebbian-network;29;[8];250;25000;25000;1.82820e+01;67;12;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.33924e-01;1.50889e-02
xor;me-hebbian-network;14;[8];250;25000;25000;1.82840e+01;81;8;2;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.32182e-01;5.75512e-02
xor;me-hebbian-network;12;[8];250;25000;25000;1.82780e+01;90;5;3;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;2.90488e-01;1.42547e-02
xor;me-hebbian-network;19;[8];250;25000;25000;1.82820e+01;89;17;2;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.99676e-01;4.06233e-02
xor;me-hebbian-network;11;[8];250;25000;25000;1.82900e+01;63;6;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.98206e-01;8.39764e-02
xor;me-hebbian-network;23;[8];250;25000;25000;1.83100e+01;54;16;2;1.00000e+00;1.00000e+00;1.00000e+00;4;6.00000e-01;2.90509e-01;1.55531e-01
xor;me-hebbian-network;18;[8];250;25000;25000;1.83270e+01;68;19;2;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;1.86464e-01;3.59711e-02
xor;me-hebbian-network;20;[8];250;25000;25000;1.83210e+01;66;15;3;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.58968e-01;3.41743e-02
xor;me-hebbian-network;7;[8];250;25000;25000;1.83510e+01;85;19;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.61690e-01;1.24632e-02
xor;me-hebbian-network;30;[8];250;25000;25000;1.83550e+01;60;16;3;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.17517e-01;1.20376e-02
xor;me-hebbian-network;27;[8];250;25000;25000;1.83600e+01;58;8;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.77834e-01;3.81333e-02
xor;me-hebbian-network;28;[8];250;25000;25000;1.83650e+01;69;10;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;2.74088e-01;2.82771e-02
xor;me-hebbian-network;24;[8];250;25000;25000;1.83750e+01;83;13;2;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.42374e-01;5.89483e-02
xor;me-hebbian-network;2;[8];250;25000;25000;1.83760e+01;79;12;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.77748e-01;1.58150e-02
xor;me-hebbian-network;16;[8];250;25000;25000;1.83810e+01;61;5;2;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;1.87866e-01;1.09369e-02
xor;me-hebbian-network;1;[8];250;25000;25000;1.83920e+01;82;14;2;1.00000e+00;1.00000e+00;1.00000e+00;4;6.00000e-01;2.55462e-01;4.94248e-02
