n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
6.700e+03	3.123e-01	2.851e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	3.086e-01	1.199e-01	5.864e-01
6.800e+03	3.123e-01	2.851e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	3.086e-01	1.199e-01	5.864e-01
6.900e+03	3.123e-01	2.851e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	3.086e-01	1.199e-01	5.864e-01
7.000e+03	3.123e-01	2.851e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	3.612e-01	1.199e-01	5.864e-01
7.100e+03	3.123e-01	2.851e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	3.612e-01	1.199e-01	5.864e-01
7.200e+03	3.123e-01	2.851e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	2.099e-01	1.186e-01	5.864e-01
7.300e+03	3.240e-01	2.851e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	2.099e-01	1.186e-01	5.864e-01
7.400e+03	3.240e-01	2.851e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	2.099e-01	1.186e-01	5.864e-01
7.500e+03	3.240e-01	2.873e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	2.099e-01	1.186e-01	5.864e-01
7.600e+03	3.240e-01	2.873e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	3.877e-01	1.199e-01	5.864e-01
7.700e+03	3.240e-01	2.873e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	2.099e-01	1.186e-01	5.864e-01
7.800e+03	3.240e-01	2.873e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	2.099e-01	1.186e-01	5.864e-01
7.900e+03	3.240e-01	2.873e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	2.099e-01	1.186e-01	5.864e-01
8.000e+03	3.240e-01	2.873e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	2.099e-01	1.186e-01	5.864e-01
8.100e+03	3.240e-01	2.873e-01	4.925e-01	5.865e-01	4.215e-01	7.515e-01	2.099e-01	1.186e-01	5.864e-01
8.200e+03	3.240e-01	2.873e-01	4.925e-01	5.799e-01	4.472e-01	7.178e-01	2.099e-01	1.186e-01	5.864e-01
8.300e+03	3.240e-01	2.873e-01	4.925e-01	5.799e-01	4.472e-01	7.178e-01	2.099e-01	1.186e-01	6.313e-01
8.400e+03	3.240e-01	2.873e-01	4.925e-01	5.799e-01	4.472e-01	7.178e-01	2.099e-01	1.186e-01	6.313e-01
8.500e+03	3.240e-01	2.873e-01	4.994e-01	5.865e-01	4.935e-01	7.178e-01	2.099e-01	1.150e-01	6.888e-01
8.600e+03	3.240e-01	2.873e-01	4.994e-01	5.865e-01	4.935e-01	7.178e-01	2.099e-01	1.180e-01	6.888e-01
8.700e+03	3.240e-01	2.873e-01	4.994e-01	5.865e-01	4.935e-01	7.178e-01	2.099e-01	1.180e-01	6.888e-01
8.800e+03	3.240e-01	2.873e-01	4.925e-01	5.865e-01	4.935e-01	7.178e-01	2.099e-01	1.180e-01	6.888e-01
8.900e+03	3.240e-01	2.873e-01	4.186e-01	5.865e-01	4.935e-01	7.178e-01	3.604e-01	1.186e-01	6.888e-01
9.000e+03	3.240e-01	2.873e-01	4.186e-01	5.865e-01	4.935e-01	7.178e-01	3.604e-01	1.186e-01	6.888e-01
9.100e+03	3.128e-01	2.873e-01	4.186e-01	5.865e-01	4.935e-01	7.178e-01	3.604e-01	1.186e-01	6.888e-01
9.200e+03	3.128e-01	2.873e-01	4.186e-01	5.865e-01	4.935e-01	7.178e-01	3.604e-01	1.186e-01	6.888e-01
9.300e+03	3.128e-01	2.873e-01	4.186e-01	5.865e-01	4.935e-01	7.178e-01	3.604e-01	1.186e-01	6.888e-01
9.400e+03	3.343e-01	2.905e-01	4.461e-01	5.865e-01	4.935e-01	7.178e-01	3.604e-01	1.186e-01	6.888e-01
9.500e+03	3.343e-01	2.905e-01	4.461e-01	5.865e-01	4.935e-01	7.178e-01	3.604e-01	1.186e-01	6.888e-01
9.600e+03	3.123e-01	2.851e-01	4.461e-01	5.865e-01	4.935e-01	7.178e-01	3.604e-01	1.186e-01	6.888e-01
9.700e+03	3.123e-01	2.851e-01	4.461e-01	5.865e-01	5.223e-01	7.178e-01	3.604e-01	1.186e-01	6.888e-01
9.800e+03	3.123e-01	2.851e-01	4.461e-01	5.865e-01	5.223e-01	7.178e-01	3.604e-01	1.186e-01	6.888e-01
9.900e+03	3.123e-01	2.851e-01	4.461e-01	5.865e-01	5.327e-01	7.178e-01	2.957e-01	1.166e-01	6.888e-01
1.000e+04	3.087e-01	2.741e-01	4.186e-01	5.865e-01	5.327e-01	7.178e-01	2.957e-01	1.166e-01	6.888e-01
1.010e+04	3.087e-01	2.741e-01	4.186e-01	5.865e-01	5.327e-01	7.178e-01	2.957e-01	1.166e-01	6.888e-01
1.020e+04	3.095e-01	2.741e-01	4.186e-01	5.865e-01	5.471e-01	7.178e-01	2.957e-01	1.166e-01	6.900e-01
1.030e+04	3.095e-01	2.741e-01	4.186e-01	5.865e-01	5.471e-01	7.178e-01	2.957e-01	1.166e-01	6.900e-01
1.040e+04	3.095e-01	2.741e-01	4.186e-01	5.865e-01	5.471e-01	7.178e-01	2.957e-01	1.166e-01	6.900e-01
1.050e+04	3.095e-01	2.741e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	6.900e-01
1.060e+04	3.095e-01	2.741e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	7.236e-01
1.070e+04	3.095e-01	2.741e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	7.236e-01
1.080e+04	3.095e-01	2.741e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	7.236e-01
1.090e+04	3.095e-01	2.741e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	7.236e-01
1.100e+04	3.343e-01	2.851e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	7.236e-01
1.110e+04	3.343e-01	2.851e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	7.236e-01
1.120e+04	3.343e-01	2.851e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	7.236e-01
1.130e+04	3.343e-01	2.851e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	7.236e-01
1.140e+04	3.343e-01	2.851e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	7.236e-01
1.150e+04	3.399e-01	2.905e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	7.236e-01
1.160e+04	3.399e-01	2.905e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	6.900e-01
1.170e+04	3.399e-01	2.905e-01	4.186e-01	5.865e-01	5.471e-01	6.842e-01	2.957e-01	1.166e-01	6.900e-01
1.180e+04	3.399e-01	2.905e-01	4.186e-01	5.855e-01	5.327e-01	6.660e-01	3.604e-01	1.166e-01	7.579e-01
1.190e+04	3.403e-01	2.905e-01	4.186e-01	5.855e-01	5.327e-01	6.660e-01	3.604e-01	1.166e-01	8.275e-01
1.200e+04	3.403e-01	2.905e-01	4.186e-01	5.855e-01	5.327e-01	6.660e-01	3.604e-01	1.166e-01	7.579e-01
1.210e+04	3.403e-01	2.905e-01	4.186e-01	5.855e-01	5.327e-01	6.660e-01	3.604e-01	1.166e-01	7.579e-01
1.220e+04	3.403e-01	2.905e-01	4.186e-01	5.855e-01	5.327e-01	6.660e-01	3.604e-01	1.166e-01	7.579e-01
1.230e+04	3.403e-01	2.905e-01	4.186e-01	5.855e-01	5.327e-01	6.660e-01	3.604e-01	1.166e-01	7.579e-01
1.240e+04	3.403e-01	2.905e-01	4.186e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.166e-01	6.438e-01
1.250e+04	3.403e-01	2.905e-01	4.186e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.260e+04	3.403e-01	2.905e-01	4.186e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.270e+04	3.403e-01	2.905e-01	4.186e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.280e+04	3.403e-01	2.905e-01	4.186e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.290e+04	3.602e-01	2.905e-01	4.303e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.300e+04	3.602e-01	2.905e-01	4.303e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.310e+04	3.602e-01	2.905e-01	4.303e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.320e+04	3.602e-01	2.905e-01	4.424e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.330e+04	3.660e-01	2.932e-01	4.461e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.340e+04	3.660e-01	2.932e-01	4.461e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.350e+04	3.719e-01	2.932e-01	4.461e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.360e+04	3.719e-01	2.932e-01	4.461e-01	5.855e-01	5.327e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.370e+04	3.719e-01	2.932e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.380e+04	3.768e-01	2.943e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.390e+04	3.768e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.400e+04	3.768e-01	2.955e-01	4.590e-01	5.855e-01	5.223e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.410e+04	3.768e-01	2.955e-01	4.590e-01	5.855e-01	5.223e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.420e+04	3.768e-01	2.955e-01	4.590e-01	5.855e-01	5.223e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.430e+04	3.719e-01	2.955e-01	4.590e-01	5.855e-01	5.223e-01	6.660e-01	3.101e-01	1.150e-01	6.438e-01
1.440e+04	3.719e-01	2.955e-01	4.590e-01	5.855e-01	5.223e-01	6.660e-01	2.957e-01	1.150e-01	6.217e-01
1.450e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	2.957e-01	1.150e-01	6.217e-01
1.460e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	2.957e-01	1.150e-01	6.217e-01
1.470e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	2.957e-01	1.150e-01	6.217e-01
1.480e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	2.957e-01	1.150e-01	6.217e-01
1.490e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	2.957e-01	1.150e-01	6.217e-01
1.500e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	2.957e-01	1.150e-01	5.742e-01
1.510e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	2.957e-01	1.150e-01	5.742e-01
1.520e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	1.807e-01	1.150e-01	4.977e-01
1.530e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	1.807e-01	1.150e-01	4.977e-01
1.540e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	1.807e-01	1.150e-01	4.977e-01
1.550e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	1.807e-01	1.150e-01	4.977e-01
1.560e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	1.807e-01	1.150e-01	4.977e-01
1.570e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	1.807e-01	1.150e-01	4.977e-01
1.580e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	1.807e-01	1.150e-01	4.977e-01
1.590e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	1.807e-01	1.150e-01	4.977e-01
1.600e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	1.807e-01	1.150e-01	4.977e-01
1.610e+04	3.719e-01	2.955e-01	4.461e-01	5.855e-01	5.223e-01	6.660e-01	1.807e-01	1.150e-01	4.977e-01
1.620e+04	3.768e-01	2.955e-01	4.590e-01	5.799e-01	5.223e-01	6.571e-01	1.807e-01	1.150e-01	4.977e-01
1.630e+04	3.768e-01	2.955e-01	4.590e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.166e-01	5.588e-01
1.640e+04	3.719e-01	2.955e-01	4.461e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.166e-01	5.588e-01
1.650e+04	3.719e-01	2.943e-01	4.461e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.166e-01	5.588e-01
1.660e+04	3.719e-01	2.943e-01	4.461e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.166e-01	5.588e-01
1.670e+04	3.719e-01	2.943e-01	4.461e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	4.977e-01
1.680e+04	3.719e-01	2.943e-01	4.461e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	4.977e-01
1.690e+04	3.719e-01	2.943e-01	4.461e-01	5.799e-01	5.223e-01	6.571e-01	1.859e-01	1.166e-01	4.977e-01
1.700e+04	3.719e-01	2.943e-01	4.461e-01	5.799e-01	5.223e-01	6.571e-01	1.859e-01	1.166e-01	4.977e-01
1.710e+04	3.719e-01	2.943e-01	4.461e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.720e+04	3.719e-01	2.943e-01	4.461e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.730e+04	3.719e-01	2.943e-01	4.461e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.740e+04	3.719e-01	2.943e-01	4.461e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.750e+04	3.719e-01	2.943e-01	4.424e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.760e+04	3.719e-01	2.943e-01	4.424e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.770e+04	3.719e-01	2.943e-01	4.424e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.780e+04	3.719e-01	2.943e-01	4.424e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.790e+04	3.719e-01	2.943e-01	4.424e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.800e+04	3.719e-01	2.943e-01	4.424e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.810e+04	3.719e-01	2.943e-01	4.424e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.820e+04	3.719e-01	2.943e-01	4.424e-01	5.799e-01	5.223e-01	6.571e-01	2.957e-01	1.186e-01	5.588e-01
1.830e+04	3.719e-01	2.943e-01	4.424e-01	5.603e-01	4.717e-01	5.967e-01	2.957e-01	1.186e-01	5.588e-01
1.840e+04	3.719e-01	2.943e-01	4.424e-01	5.603e-01	4.717e-01	5.967e-01	2.957e-01	1.186e-01	5.588e-01
1.850e+04	3.719e-01	2.943e-01	4.424e-01	5.603e-01	4.717e-01	5.967e-01	2.957e-01	1.186e-01	5.588e-01
1.860e+04	3.719e-01	2.943e-01	4.424e-01	5.603e-01	4.717e-01	5.967e-01	2.957e-01	1.186e-01	5.588e-01
1.870e+04	3.719e-01	2.943e-01	4.424e-01	5.603e-01	4.717e-01	5.967e-01	2.957e-01	1.186e-01	5.588e-01
1.880e+04	3.660e-01	2.905e-01	4.424e-01	5.603e-01	4.717e-01	5.967e-01	2.957e-01	1.186e-01	5.588e-01
1.890e+04	3.660e-01	2.905e-01	4.424e-01	5.603e-01	4.717e-01	5.967e-01	2.957e-01	1.186e-01	5.588e-01
1.900e+04	3.660e-01	2.905e-01	4.424e-01	5.603e-01	4.717e-01	5.967e-01	2.957e-01	1.186e-01	5.588e-01
