problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
xor;hebbian-network;18;[8];250;25000;25000;2.08890e+01;97;44;2;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.59614e-01;3.50768e-02
xor;hebbian-network;1;[8];250;25000;25000;2.08860e+01;95;42;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.23150e-01;3.88951e-02
xor;hebbian-network;19;[8];250;25000;25000;2.08930e+01;96;44;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;1.73314e-01;1.37501e-02
xor;hebbian-network;7;[8];250;25000;25000;2.08950e+01;96;42;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.56143e-01;1.57244e-02
xor;hebbian-network;23;[8];250;25000;25000;2.08990e+01;94;43;10;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.06868e-01;1.16189e-02
xor;hebbian-network;15;[8];250;25000;25000;2.09010e+01;93;43;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;2.97783e-01;3.46557e-02
xor;hebbian-network;4;[8];250;25000;25000;2.09030e+01;90;39;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.63756e-01;1.83127e-02
xor;hebbian-network;25;[8];250;25000;25000;2.09120e+01;91;42;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.00383e-01;1.97743e-02
xor;hebbian-network;8;[8];250;25000;25000;2.09260e+01;93;43;8;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;5.23763e-01;1.92657e-02
xor;hebbian-network;28;[8];250;25000;25000;2.09510e+01;89;44;6;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.66683e-01;2.21077e-02
xor;hebbian-network;9;[8];250;25000;25000;2.09740e+01;91;43;12;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.47480e-02;3.14763e-03
xor;hebbian-network;16;[8];250;25000;25000;2.09830e+01;96;46;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.07358e-01;1.91428e-02
xor;hebbian-network;24;[8];250;25000;25000;2.09860e+01;91;41;10;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.64985e-01;1.60598e-02
xor;hebbian-network;26;[8];250;25000;25000;2.09880e+01;95;45;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;7.83665e-02;6.51141e-03
xor;hebbian-network;22;[8];250;25000;25000;2.09910e+01;96;44;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.32624e-01;1.25799e-02
xor;hebbian-network;12;[8];250;25000;25000;2.10020e+01;98;38;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;3.79895e-01;4.57859e-02
