n.evals.q.1.0.	xor._.hebbian.network.best.quality.consistency	xor._.hebbian.network.best.quality.consistency.min	xor._.hebbian.network.best.quality.consistency.max	xor._.hebbian.synapse.best.quality.consistency	xor._.hebbian.synapse.best.quality.consistency.min	xor._.hebbian.synapse.best.quality.consistency.max	xor._.freeForm.best.quality.consistency	xor._.freeForm.best.quality.consistency.min	xor._.freeForm.best.quality.consistency.max
1.600e+03	5.510e-02	3.019e-02	9.504e-02	1.424e-02	7.379e-03	2.556e-02	2.321e-01	2.062e-01	3.370e-01
1.700e+03	5.450e-02	3.115e-02	9.504e-02	1.424e-02	7.379e-03	2.556e-02	2.321e-01	2.062e-01	3.370e-01
1.800e+03	5.450e-02	3.019e-02	9.504e-02	1.424e-02	7.379e-03	2.556e-02	2.329e-01	2.070e-01	3.819e-01
1.900e+03	5.450e-02	3.019e-02	9.504e-02	1.424e-02	7.379e-03	2.556e-02	2.329e-01	2.070e-01	3.819e-01
2.000e+03	5.360e-02	1.740e-02	9.504e-02	1.424e-02	7.379e-03	2.736e-02	2.329e-01	2.090e-01	3.819e-01
2.100e+03	5.296e-02	2.319e-02	9.504e-02	1.424e-02	7.379e-03	2.828e-02	2.321e-01	2.062e-01	3.819e-01
2.200e+03	5.301e-02	3.115e-02	9.504e-02	1.424e-02	7.379e-03	2.828e-02	2.329e-01	2.090e-01	3.819e-01
2.300e+03	5.296e-02	2.319e-02	7.252e-02	1.424e-02	7.379e-03	2.828e-02	2.321e-01	1.759e-01	2.920e-01
2.400e+03	4.646e-02	2.319e-02	7.188e-02	1.424e-02	7.379e-03	2.828e-02	2.316e-01	2.158e-01	2.521e-01
2.500e+03	4.646e-02	2.319e-02	7.188e-02	1.424e-02	7.379e-03	2.828e-02	2.316e-01	2.158e-01	2.521e-01
2.600e+03	4.814e-02	2.319e-02	7.188e-02	1.424e-02	7.379e-03	2.828e-02	2.316e-01	2.073e-01	2.500e-01
2.700e+03	4.553e-02	1.789e-02	7.089e-02	1.424e-02	7.379e-03	2.946e-02	2.316e-01	2.129e-01	2.500e-01
2.800e+03	4.553e-02	1.789e-02	7.089e-02	1.424e-02	7.379e-03	2.946e-02	2.316e-01	2.129e-01	2.500e-01
2.900e+03	4.553e-02	2.319e-02	7.089e-02	1.835e-02	8.567e-03	2.969e-02	2.316e-01	2.129e-01	2.500e-01
3.000e+03	4.553e-02	2.319e-02	7.089e-02	1.835e-02	8.567e-03	2.969e-02	2.316e-01	2.129e-01	2.500e-01
3.100e+03	4.646e-02	2.319e-02	7.089e-02	1.835e-02	8.567e-03	2.969e-02	2.221e-01	2.129e-01	2.464e-01
3.200e+03	4.646e-02	2.319e-02	7.252e-02	1.835e-02	8.567e-03	2.969e-02	2.316e-01	2.129e-01	2.464e-01
3.300e+03	4.646e-02	2.319e-02	7.252e-02	1.835e-02	8.567e-03	2.969e-02	2.316e-01	2.129e-01	2.464e-01
3.400e+03	4.646e-02	2.319e-02	7.252e-02	1.835e-02	8.567e-03	2.969e-02	2.316e-01	2.119e-01	2.464e-01
3.500e+03	4.646e-02	2.319e-02	7.252e-02	1.835e-02	8.567e-03	2.969e-02	2.316e-01	2.119e-01	2.464e-01
3.600e+03	4.646e-02	2.319e-02	7.252e-02	1.835e-02	8.567e-03	2.969e-02	2.316e-01	2.119e-01	2.464e-01
3.700e+03	4.032e-02	1.824e-02	7.089e-02	1.835e-02	8.567e-03	2.969e-02	2.316e-01	2.119e-01	2.464e-01
3.800e+03	4.032e-02	1.824e-02	6.484e-02	1.835e-02	8.567e-03	2.969e-02	2.166e-01	3.764e-02	2.421e-01
3.900e+03	4.032e-02	1.824e-02	6.484e-02	2.086e-02	8.567e-03	3.027e-02	2.166e-01	3.764e-02	2.421e-01
4.000e+03	3.743e-02	1.740e-02	6.484e-02	1.835e-02	8.567e-03	2.969e-02	2.166e-01	3.764e-02	2.421e-01
4.100e+03	3.497e-02	1.740e-02	6.484e-02	1.835e-02	8.567e-03	2.969e-02	2.165e-01	1.879e-02	2.421e-01
4.200e+03	3.743e-02	1.606e-02	6.484e-02	1.835e-02	8.567e-03	2.969e-02	2.165e-01	1.879e-02	2.421e-01
4.300e+03	3.743e-02	1.606e-02	6.484e-02	1.835e-02	8.567e-03	2.969e-02	2.165e-01	1.879e-02	2.421e-01
4.400e+03	3.743e-02	1.606e-02	7.089e-02	1.835e-02	8.567e-03	2.969e-02	2.165e-01	3.764e-02	2.421e-01
4.500e+03	3.526e-02	1.606e-02	5.570e-02	1.835e-02	8.567e-03	2.969e-02	2.165e-01	3.764e-02	2.421e-01
4.600e+03	3.526e-02	1.606e-02	5.570e-02	1.835e-02	8.567e-03	2.969e-02	2.165e-01	3.764e-02	2.421e-01
4.700e+03	3.526e-02	1.606e-02	5.570e-02	1.835e-02	8.567e-03	2.969e-02	2.165e-01	3.764e-02	2.421e-01
4.800e+03	3.497e-02	1.606e-02	5.570e-02	1.835e-02	8.567e-03	2.969e-02	2.165e-01	3.764e-02	2.421e-01
4.900e+03	3.122e-02	1.556e-02	5.169e-02	1.835e-02	8.567e-03	2.969e-02	2.165e-01	3.764e-02	2.421e-01
5.000e+03	3.122e-02	1.556e-02	5.169e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	3.764e-02	2.421e-01
5.100e+03	3.122e-02	1.556e-02	5.169e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	3.764e-02	2.421e-01
5.200e+03	3.122e-02	1.556e-02	5.169e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	3.764e-02	2.421e-01
5.300e+03	3.122e-02	1.367e-02	5.169e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	3.764e-02	2.421e-01
5.400e+03	3.122e-02	1.367e-02	5.169e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	3.764e-02	2.421e-01
5.500e+03	3.113e-02	1.367e-02	4.732e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	3.764e-02	2.344e-01
5.600e+03	3.113e-02	1.367e-02	4.732e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	3.764e-02	2.344e-01
5.700e+03	3.113e-02	1.367e-02	4.732e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	1.879e-02	2.421e-01
5.800e+03	3.113e-02	1.367e-02	4.553e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	1.879e-02	2.421e-01
5.900e+03	3.113e-02	1.367e-02	4.553e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	1.879e-02	2.421e-01
6.000e+03	3.113e-02	1.367e-02	4.646e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	1.879e-02	2.421e-01
6.100e+03	3.047e-02	1.367e-02	4.553e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	1.879e-02	2.421e-01
6.200e+03	3.047e-02	1.367e-02	4.553e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	1.879e-02	2.421e-01
6.300e+03	3.047e-02	1.367e-02	4.553e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	1.879e-02	2.421e-01
6.400e+03	3.113e-02	1.556e-02	4.553e-02	1.703e-02	8.567e-03	2.946e-02	2.165e-01	1.879e-02	2.421e-01
6.500e+03	3.113e-02	1.572e-02	4.646e-02	1.835e-02	9.372e-03	2.946e-02	2.165e-01	1.879e-02	2.421e-01
6.600e+03	3.113e-02	1.572e-02	4.646e-02	1.835e-02	9.372e-03	2.946e-02	2.165e-01	1.879e-02	2.421e-01
6.700e+03	3.113e-02	1.572e-02	4.646e-02	1.835e-02	9.372e-03	2.946e-02	2.165e-01	1.879e-02	2.421e-01
6.800e+03	3.113e-02	1.572e-02	4.646e-02	1.679e-02	9.372e-03	2.736e-02	2.165e-01	1.879e-02	2.421e-01
6.900e+03	3.113e-02	1.572e-02	4.646e-02	1.679e-02	9.372e-03	2.736e-02	2.165e-01	1.879e-02	2.421e-01
7.000e+03	3.113e-02	1.572e-02	4.646e-02	1.679e-02	9.372e-03	2.736e-02	2.165e-01	1.879e-02	2.421e-01
7.100e+03	3.113e-02	1.572e-02	4.646e-02	1.679e-02	9.372e-03	2.736e-02	2.165e-01	1.879e-02	2.421e-01
7.200e+03	3.113e-02	1.572e-02	4.646e-02	1.534e-02	9.372e-03	2.374e-02	2.165e-01	2.886e-03	2.421e-01
7.300e+03	3.113e-02	1.572e-02	4.553e-02	1.534e-02	9.372e-03	2.374e-02	2.165e-01	2.886e-03	2.421e-01
7.400e+03	2.508e-02	1.556e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.165e-01	2.886e-03	2.421e-01
7.500e+03	2.508e-02	1.556e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.165e-01	2.886e-03	2.421e-01
7.600e+03	2.508e-02	1.556e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.170e-01	2.886e-03	2.422e-01
7.700e+03	2.508e-02	1.556e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.170e-01	2.886e-03	2.422e-01
7.800e+03	2.379e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.165e-01	2.378e-03	2.421e-01
7.900e+03	2.379e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.165e-01	2.378e-03	2.421e-01
8.000e+03	2.379e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.165e-01	2.378e-03	2.421e-01
8.100e+03	2.379e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.165e-01	2.378e-03	2.421e-01
8.200e+03	2.379e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.301e-01	2.378e-03	2.422e-01
8.300e+03	2.379e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.170e-01	2.378e-03	2.422e-01
8.400e+03	2.379e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.170e-01	2.378e-03	2.422e-01
8.500e+03	2.379e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.170e-01	2.378e-03	2.422e-01
8.600e+03	2.379e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.170e-01	2.378e-03	2.422e-01
8.700e+03	2.379e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.165e-01	2.378e-03	2.421e-01
8.800e+03	2.379e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.062e-01	2.378e-03	2.421e-01
8.900e+03	2.211e-02	1.556e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.062e-01	2.378e-03	2.421e-01
9.000e+03	2.211e-02	1.572e-02	3.890e-02	1.534e-02	9.372e-03	2.374e-02	2.062e-01	2.378e-03	2.421e-01
9.100e+03	2.211e-02	1.572e-02	3.890e-02	1.679e-02	1.016e-02	2.374e-02	2.062e-01	2.378e-03	2.421e-01
9.200e+03	2.211e-02	1.572e-02	3.890e-02	1.679e-02	1.016e-02	2.374e-02	2.062e-01	2.378e-03	2.421e-01
9.300e+03	1.977e-02	1.539e-02	3.758e-02	1.679e-02	1.016e-02	2.374e-02	2.062e-01	2.378e-03	2.421e-01
9.400e+03	1.977e-02	1.539e-02	3.758e-02	1.679e-02	1.016e-02	2.374e-02	1.972e-01	1.249e-04	2.421e-01
9.500e+03	1.977e-02	1.539e-02	3.758e-02	1.679e-02	1.016e-02	2.374e-02	1.972e-01	1.249e-04	2.421e-01
9.600e+03	1.977e-02	1.539e-02	3.758e-02	1.679e-02	1.016e-02	2.374e-02	1.972e-01	1.249e-04	2.421e-01
9.700e+03	1.977e-02	1.539e-02	3.758e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	1.249e-04	2.421e-01
9.800e+03	1.977e-02	1.539e-02	3.758e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	1.249e-04	2.421e-01
9.900e+03	1.977e-02	1.539e-02	3.758e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	1.249e-04	2.421e-01
1.000e+04	1.928e-02	1.539e-02	3.758e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	1.249e-04	2.421e-01
1.010e+04	1.928e-02	1.539e-02	3.508e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	1.249e-04	2.421e-01
1.020e+04	1.928e-02	1.539e-02	3.508e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	1.249e-04	2.421e-01
1.030e+04	1.928e-02	1.539e-02	3.508e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	1.249e-04	2.421e-01
1.040e+04	1.928e-02	1.539e-02	3.508e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	1.249e-04	2.421e-01
1.050e+04	1.928e-02	1.539e-02	3.508e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	1.249e-04	2.421e-01
1.060e+04	1.928e-02	1.539e-02	3.508e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	1.249e-04	2.421e-01
1.070e+04	1.928e-02	1.539e-02	3.508e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	1.249e-04	2.421e-01
1.080e+04	1.928e-02	1.539e-02	3.758e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	1.249e-04	2.421e-01
1.090e+04	1.928e-02	1.539e-02	3.758e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	1.249e-04	2.421e-01
1.100e+04	1.928e-02	1.539e-02	3.758e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	1.249e-04	2.421e-01
1.110e+04	1.928e-02	1.539e-02	3.758e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	1.249e-04	2.421e-01
1.120e+04	1.928e-02	1.539e-02	3.758e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	2.268e-05	2.421e-01
1.130e+04	1.914e-02	1.258e-02	3.508e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	2.378e-03	2.421e-01
1.140e+04	1.914e-02	1.258e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	2.378e-03	2.421e-01
1.150e+04	1.914e-02	1.258e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	2.378e-03	2.421e-01
1.160e+04	1.911e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	2.378e-03	2.421e-01
1.170e+04	1.911e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	2.378e-03	2.421e-01
1.180e+04	1.911e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	2.378e-03	2.421e-01
1.190e+04	1.911e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.984e-01	2.378e-03	2.421e-01
1.200e+04	1.911e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.378e-03	2.421e-01
1.210e+04	1.914e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.378e-03	2.421e-01
1.220e+04	1.914e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.378e-03	2.421e-01
1.230e+04	1.914e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.378e-03	2.421e-01
1.240e+04	1.914e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.378e-03	2.421e-01
1.250e+04	1.914e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.437e-04	2.421e-01
1.260e+04	1.914e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.437e-04	2.421e-01
1.270e+04	1.914e-02	1.230e-02	3.113e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.437e-04	2.421e-01
1.280e+04	1.914e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.437e-04	2.421e-01
1.290e+04	1.914e-02	1.230e-02	3.347e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.437e-04	2.421e-01
1.300e+04	1.911e-02	1.174e-02	2.593e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.378e-03	2.421e-01
1.310e+04	1.911e-02	1.174e-02	2.593e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.378e-03	2.421e-01
1.320e+04	1.911e-02	1.174e-02	2.593e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.378e-03	2.421e-01
1.330e+04	1.911e-02	1.174e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.378e-03	2.421e-01
1.340e+04	1.911e-02	1.174e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.378e-03	2.421e-01
1.350e+04	1.911e-02	1.174e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.378e-03	2.421e-01
1.360e+04	1.911e-02	1.174e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.909e-04	2.421e-01
1.370e+04	1.911e-02	1.174e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.909e-04	2.421e-01
1.380e+04	1.911e-02	1.174e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.909e-04	2.421e-01
1.390e+04	1.911e-02	1.174e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.972e-01	2.909e-04	2.421e-01
1.400e+04	1.911e-02	1.174e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.410e+04	1.911e-02	1.174e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.420e+04	1.911e-02	1.230e-02	2.211e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.430e+04	1.911e-02	1.230e-02	2.211e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.440e+04	1.914e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.450e+04	1.914e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.460e+04	1.914e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.470e+04	1.914e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.480e+04	1.914e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.490e+04	1.914e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.500e+04	1.914e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.510e+04	1.917e-02	1.375e-02	3.016e-02	1.534e-02	1.016e-02	2.291e-02	1.865e-01	2.909e-04	2.421e-01
1.520e+04	1.917e-02	1.375e-02	3.016e-02	1.534e-02	1.016e-02	2.291e-02	2.026e-01	2.378e-03	2.421e-01
1.530e+04	1.914e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	2.026e-01	2.378e-03	2.421e-01
1.540e+04	1.914e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	2.026e-01	2.378e-03	2.421e-01
1.550e+04	1.911e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	2.026e-01	2.378e-03	2.421e-01
1.560e+04	1.911e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	2.026e-01	2.378e-03	2.421e-01
1.570e+04	1.911e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	2.026e-01	2.378e-03	2.421e-01
1.580e+04	1.911e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.291e-02	2.026e-01	2.378e-03	2.421e-01
1.590e+04	1.911e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.600e+04	1.911e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.610e+04	1.911e-02	1.258e-02	2.984e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.620e+04	1.911e-02	1.258e-02	3.016e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.630e+04	1.911e-02	1.258e-02	3.016e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.640e+04	1.911e-02	1.258e-02	3.016e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.650e+04	1.911e-02	1.258e-02	3.016e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.660e+04	1.911e-02	1.258e-02	3.016e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.670e+04	1.911e-02	1.258e-02	3.016e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.680e+04	1.914e-02	1.375e-02	3.347e-02	1.534e-02	1.016e-02	2.261e-02	2.062e-01	2.378e-03	2.421e-01
1.690e+04	1.917e-02	1.556e-02	3.347e-02	1.534e-02	1.016e-02	2.261e-02	2.062e-01	2.378e-03	2.421e-01
1.700e+04	1.917e-02	1.556e-02	3.347e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.339e-01
1.710e+04	1.917e-02	1.556e-02	3.347e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.339e-01
1.720e+04	1.917e-02	1.556e-02	3.347e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.339e-01
1.730e+04	1.917e-02	1.556e-02	3.347e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.339e-01
1.740e+04	1.917e-02	1.556e-02	3.347e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.339e-01
1.750e+04	1.917e-02	1.556e-02	3.347e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.339e-01
1.760e+04	1.917e-02	1.556e-02	3.347e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.339e-01
1.770e+04	1.917e-02	1.556e-02	3.016e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.339e-01
1.780e+04	1.917e-02	1.556e-02	3.016e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.339e-01
1.790e+04	1.917e-02	1.556e-02	3.016e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.800e+04	1.917e-02	1.556e-02	3.016e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.810e+04	1.914e-02	1.556e-02	2.520e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.820e+04	1.914e-02	1.556e-02	2.520e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.830e+04	1.914e-02	1.556e-02	2.520e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.378e-03	2.421e-01
1.840e+04	1.914e-02	1.556e-02	2.520e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.909e-04	2.421e-01
1.850e+04	1.914e-02	1.556e-02	2.520e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.909e-04	2.421e-01
1.860e+04	1.914e-02	1.556e-02	2.520e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.909e-04	2.421e-01
1.870e+04	1.911e-02	1.375e-02	2.520e-02	1.534e-02	1.016e-02	2.261e-02	2.026e-01	2.909e-04	2.421e-01
1.880e+04	1.911e-02	1.375e-02	2.520e-02	1.534e-02	1.016e-02	2.261e-02	1.865e-01	2.909e-04	2.421e-01
1.890e+04	1.911e-02	1.375e-02	2.520e-02	1.534e-02	1.016e-02	2.261e-02	1.865e-01	2.909e-04	2.421e-01
1.900e+04	1.911e-02	1.375e-02	2.520e-02	1.534e-02	1.016e-02	2.086e-02	1.865e-01	2.909e-04	2.421e-01
1.910e+04	1.911e-02	1.375e-02	2.520e-02	1.534e-02	1.016e-02	2.086e-02	1.865e-01	2.909e-04	2.421e-01
1.920e+04	1.911e-02	1.375e-02	2.520e-02	1.534e-02	1.016e-02	2.086e-02	1.865e-01	2.909e-04	2.421e-01
1.930e+04	1.911e-02	1.375e-02	2.520e-02	1.534e-02	1.016e-02	2.086e-02	1.865e-01	2.909e-04	2.421e-01
1.940e+04	1.911e-02	1.375e-02	2.520e-02	1.534e-02	1.016e-02	2.261e-02	1.865e-01	2.909e-04	2.421e-01
