n.evals.q.1.0.	xor._.hebbian.network.best.quality.increase	xor._.hebbian.network.best.quality.increase.min	xor._.hebbian.network.best.quality.increase.max	xor._.hebbian.synapse.best.quality.increase	xor._.hebbian.synapse.best.quality.increase.min	xor._.hebbian.synapse.best.quality.increase.max	xor._.freeForm.best.quality.increase	xor._.freeForm.best.quality.increase.min	xor._.freeForm.best.quality.increase.max
1.830e+04	3.911e-01	2.978e-01	4.326e-01	5.556e-01	4.873e-01	7.353e-01	1.804e-01	6.058e-02	4.720e-01
1.840e+04	3.911e-01	2.978e-01	4.326e-01	5.556e-01	4.873e-01	7.353e-01	1.804e-01	6.058e-02	4.720e-01
1.850e+04	3.911e-01	2.978e-01	4.326e-01	5.556e-01	4.873e-01	7.353e-01	1.804e-01	6.058e-02	4.536e-01
1.860e+04	3.911e-01	2.978e-01	4.326e-01	5.556e-01	4.873e-01	7.353e-01	1.804e-01	6.058e-02	4.536e-01
1.870e+04	3.911e-01	2.875e-01	4.326e-01	5.556e-01	4.873e-01	7.353e-01	1.804e-01	6.058e-02	4.536e-01
1.880e+04	3.911e-01	2.875e-01	4.326e-01	5.556e-01	4.873e-01	7.353e-01	1.804e-01	6.058e-02	4.536e-01
1.890e+04	3.911e-01	2.875e-01	4.326e-01	5.556e-01	4.873e-01	7.353e-01	1.804e-01	6.058e-02	4.536e-01
1.900e+04	3.911e-01	2.875e-01	4.326e-01	5.661e-01	4.884e-01	7.353e-01	1.804e-01	6.058e-02	4.536e-01
1.910e+04	3.911e-01	2.875e-01	4.326e-01	5.661e-01	4.884e-01	7.353e-01	1.804e-01	6.058e-02	4.536e-01
1.920e+04	3.911e-01	2.875e-01	4.326e-01	5.661e-01	4.884e-01	7.353e-01	1.804e-01	6.058e-02	4.536e-01
1.930e+04	3.911e-01	2.875e-01	4.326e-01	5.661e-01	4.884e-01	7.353e-01	1.804e-01	6.058e-02	4.536e-01
1.940e+04	3.911e-01	2.875e-01	4.326e-01	5.661e-01	4.873e-01	7.353e-01	1.804e-01	6.058e-02	4.536e-01
1.950e+04	3.911e-01	2.875e-01	4.326e-01	5.661e-01	4.873e-01	7.353e-01	1.804e-01	6.058e-02	4.536e-01
1.960e+04	3.911e-01	2.875e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	8.121e-02	4.536e-01
1.970e+04	3.911e-01	2.875e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	8.121e-02	4.536e-01
1.980e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	8.121e-02	4.536e-01
1.990e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	8.121e-02	4.536e-01
2.000e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	1.090e-01	4.536e-01
2.010e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	1.090e-01	4.536e-01
2.020e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.030e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.040e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.050e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.060e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.070e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.804e-01	8.121e-02	4.141e-01
2.080e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.090e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.100e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.873e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.110e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.872e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.120e+04	3.911e-01	2.978e-01	4.326e-01	5.571e-01	4.872e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.130e+04	3.925e-01	2.978e-01	4.326e-01	5.571e-01	4.872e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.140e+04	3.925e-01	2.978e-01	4.326e-01	5.571e-01	4.872e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.150e+04	3.925e-01	2.978e-01	4.326e-01	5.571e-01	4.872e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.160e+04	3.925e-01	2.978e-01	4.326e-01	5.571e-01	4.872e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.170e+04	3.925e-01	2.978e-01	4.326e-01	5.571e-01	4.872e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.180e+04	3.925e-01	2.978e-01	4.326e-01	5.571e-01	4.872e-01	7.353e-01	1.875e-01	1.090e-01	4.141e-01
2.190e+04	3.925e-01	2.978e-01	4.326e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.200e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.210e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.220e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.230e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.240e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.250e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.260e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.270e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.280e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.290e+04	4.073e-01	3.069e-01	4.638e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.144e-01	4.141e-01
2.300e+04	4.073e-01	3.069e-01	4.638e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.144e-01	4.141e-01
2.310e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.144e-01	4.141e-01
2.320e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.144e-01	4.141e-01
2.330e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.144e-01	4.141e-01
2.340e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.144e-01	4.141e-01
2.350e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.144e-01	4.141e-01
2.360e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.144e-01	4.141e-01
2.370e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.144e-01	4.141e-01
2.380e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.390e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.979e-01	1.090e-01	4.536e-01
2.400e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	8.121e-02	4.141e-01
2.410e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.420e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.430e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.440e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.450e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.460e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.470e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.480e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.490e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
2.500e+04	4.044e-01	3.069e-01	4.561e-01	5.335e-01	4.781e-01	6.506e-01	1.875e-01	1.090e-01	4.141e-01
