n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
2.280e+04	2.294e-01	1.147e-01	4.818e-01	1.769e-01	6.705e-02	4.054e-01	1.959e-01	1.749e-01	5.219e-01
2.290e+04	2.294e-01	1.147e-01	4.818e-01	1.769e-01	6.705e-02	4.054e-01	1.978e-01	1.749e-01	5.219e-01
2.300e+04	2.294e-01	1.147e-01	4.818e-01	1.769e-01	6.705e-02	4.054e-01	1.978e-01	1.749e-01	5.219e-01
2.310e+04	2.294e-01	1.147e-01	4.818e-01	1.769e-01	6.705e-02	4.054e-01	1.978e-01	1.749e-01	5.219e-01
2.320e+04	2.294e-01	1.147e-01	4.818e-01	1.769e-01	6.705e-02	4.054e-01	1.978e-01	1.749e-01	5.219e-01
2.330e+04	2.294e-01	1.147e-01	4.818e-01	1.769e-01	6.705e-02	4.054e-01	1.978e-01	1.749e-01	5.219e-01
2.340e+04	2.294e-01	1.147e-01	4.818e-01	1.769e-01	6.705e-02	4.054e-01	2.317e-01	1.778e-01	5.219e-01
2.350e+04	2.294e-01	1.147e-01	4.818e-01	1.769e-01	6.705e-02	4.054e-01	2.317e-01	1.778e-01	5.219e-01
2.360e+04	2.294e-01	1.147e-01	4.818e-01	1.769e-01	6.705e-02	4.054e-01	2.317e-01	1.778e-01	5.219e-01
2.370e+04	2.294e-01	1.147e-01	4.818e-01	1.769e-01	6.705e-02	4.054e-01	2.317e-01	1.778e-01	5.219e-01
2.380e+04	2.294e-01	1.147e-01	4.818e-01	1.583e-01	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.390e+04	2.294e-01	1.147e-01	4.818e-01	1.583e-01	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.400e+04	2.294e-01	1.147e-01	4.818e-01	1.583e-01	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.410e+04	2.294e-01	1.147e-01	4.818e-01	1.583e-01	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.420e+04	2.294e-01	1.147e-01	4.818e-01	1.583e-01	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.430e+04	2.294e-01	1.147e-01	4.818e-01	1.583e-01	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.440e+04	2.294e-01	1.147e-01	4.818e-01	1.583e-01	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.450e+04	2.294e-01	1.147e-01	4.818e-01	1.583e-01	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.460e+04	2.294e-01	1.147e-01	4.818e-01	1.583e-01	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.470e+04	2.294e-01	1.147e-01	4.818e-01	9.725e-02	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.480e+04	2.294e-01	1.147e-01	4.818e-01	9.725e-02	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.490e+04	2.294e-01	1.147e-01	4.818e-01	9.725e-02	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
2.500e+04	2.294e-01	1.147e-01	4.818e-01	9.725e-02	5.406e-02	3.823e-01	2.317e-01	1.778e-01	5.219e-01
