n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.030e+04	2.513e-01	-1.049e-01	4.996e-01	5.619e-01	4.281e-01	7.142e-01	7.089e-01	2.836e-01	1.000e+00
1.040e+04	3.650e-01	-6.425e-07	5.000e-01	5.056e-01	2.867e-01	6.226e-01	1.000e+00	2.506e-01	1.000e+00
1.050e+04	2.456e-01	-1.694e-01	4.513e-01	5.071e-01	2.941e-01	6.511e-01	5.353e-01	1.629e-01	1.000e+00
1.060e+04	3.649e-01	-8.937e-02	5.000e-01	5.076e-01	4.058e-01	6.997e-01	1.000e+00	4.294e-01	1.000e+00
1.070e+04	2.513e-01	-8.944e-02	5.000e-01	5.069e-01	3.933e-01	6.784e-01	9.999e-01	2.745e-01	1.000e+00
1.080e+04	2.513e-01	-1.034e-01	5.000e-01	5.355e-01	3.739e-01	7.199e-01	9.999e-01	1.320e-01	1.000e+00
1.090e+04	2.456e-01	-1.276e-01	4.737e-01	5.076e-01	2.817e-01	6.627e-01	1.000e+00	2.745e-01	1.000e+00
1.100e+04	2.486e-01	-1.231e-01	5.000e-01	5.073e-01	1.970e-01	7.112e-01	1.000e+00	2.756e-01	1.000e+00
1.110e+04	2.513e-01	-8.763e-02	5.000e-01	5.352e-01	3.007e-01	7.175e-01	1.000e+00	1.678e-01	1.000e+00
1.120e+04	4.519e-01	-9.152e-02	5.000e-01	5.569e-01	4.059e-01	7.106e-01	1.000e+00	4.337e-01	1.000e+00
1.130e+04	2.607e-01	-1.014e-01	5.000e-01	5.357e-01	4.027e-01	6.927e-01	5.000e-01	1.031e-09	1.000e+00
1.140e+04	4.189e-01	-1.016e-01	5.000e-01	5.789e-01	3.950e-01	7.565e-01	1.000e+00	5.656e-02	1.000e+00
1.150e+04	2.334e-01	-4.515e-01	5.000e-01	5.108e-01	3.034e-01	7.227e-01	1.000e+00	4.030e-01	1.000e+00
1.160e+04	2.609e-01	-1.677e-01	5.000e-01	5.007e-01	3.552e-01	6.427e-01	1.000e+00	1.428e-01	1.000e+00
1.170e+04	2.456e-01	-3.000e-01	5.000e-01	5.507e-01	3.978e-01	7.011e-01	1.000e+00	3.302e-01	1.000e+00
1.180e+04	2.608e-01	-1.020e-01	5.000e-01	4.997e-01	2.926e-01	6.648e-01	1.000e+00	1.807e-01	1.000e+00
1.190e+04	3.650e-01	-1.030e-01	5.000e-01	5.354e-01	3.725e-01	7.229e-01	1.000e+00	1.680e-01	1.000e+00
1.200e+04	4.146e-01	-8.955e-02	5.000e-01	5.354e-01	3.996e-01	7.172e-01	1.000e+00	1.014e-12	1.000e+00
1.210e+04	4.189e-01	-8.793e-02	5.000e-01	5.018e-01	2.805e-01	6.539e-01	1.000e+00	2.031e-01	1.000e+00
1.220e+04	3.650e-01	-1.033e-01	5.000e-01	5.518e-01	4.059e-01	7.167e-01	9.997e-01	2.224e-01	1.000e+00
1.230e+04	4.565e-01	-8.151e-05	5.000e-01	5.173e-01	2.931e-01	7.243e-01	1.000e+00	7.848e-02	1.000e+00
1.240e+04	4.562e-01	-1.296e-07	5.000e-01	5.757e-01	4.059e-01	7.178e-01	1.000e+00	8.677e-02	1.000e+00
1.250e+04	4.714e-01	0.000e+00	5.000e-01	5.749e-01	4.087e-01	7.374e-01	1.000e+00	1.120e-01	1.000e+00
1.260e+04	4.224e-01	-1.032e-01	5.000e-01	5.747e-01	4.146e-01	7.253e-01	1.000e+00	1.970e-01	1.000e+00
1.270e+04	4.558e-01	-9.091e-02	5.000e-01	5.446e-01	3.980e-01	7.140e-01	1.000e+00	4.158e-01	1.000e+00
1.280e+04	4.191e-01	-8.992e-02	5.000e-01	5.541e-01	3.845e-01	7.199e-01	1.000e+00	3.104e-01	1.000e+00
1.290e+04	4.479e-01	2.086e-05	5.000e-01	4.742e-01	2.025e-01	6.526e-01	1.000e+00	3.734e-01	1.000e+00
