n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
5.900e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	1.496e-01	6.378e-01	5.000e-01	2.133e-01	1.000e+00
6.000e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	1.496e-01	6.378e-01	5.000e-01	2.133e-01	1.000e+00
6.100e+03	2.719e-02	-2.983e-02	1.205e-01	3.842e-01	1.496e-01	6.378e-01	5.000e-01	2.133e-01	1.000e+00
6.200e+03	2.719e-02	-2.983e-02	1.205e-01	3.842e-01	1.496e-01	6.378e-01	5.000e-01	2.133e-01	1.000e+00
6.300e+03	2.719e-02	-2.983e-02	1.205e-01	3.842e-01	1.496e-01	6.378e-01	5.478e-01	2.487e-01	1.000e+00
6.400e+03	2.719e-02	-2.983e-02	1.205e-01	3.842e-01	1.496e-01	6.378e-01	5.478e-01	2.487e-01	1.000e+00
6.500e+03	2.719e-02	-2.983e-02	1.205e-01	3.842e-01	1.496e-01	6.378e-01	5.478e-01	2.133e-01	1.000e+00
6.600e+03	2.719e-02	-2.983e-02	1.205e-01	4.829e-01	1.496e-01	6.378e-01	5.478e-01	2.133e-01	1.000e+00
6.700e+03	2.719e-02	-2.983e-02	1.205e-01	3.842e-01	1.013e-01	5.970e-01	5.478e-01	2.133e-01	1.000e+00
6.800e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	6.076e-02	5.970e-01	5.000e-01	2.040e-01	9.990e-01
6.900e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	6.076e-02	5.970e-01	5.000e-01	2.040e-01	9.990e-01
7.000e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	6.076e-02	5.970e-01	5.000e-01	1.626e-01	9.921e-01
7.100e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	6.076e-02	5.970e-01	5.000e-01	1.626e-01	9.921e-01
7.200e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	6.076e-02	5.970e-01	5.000e-01	1.626e-01	9.921e-01
7.300e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	6.076e-02	5.970e-01	5.000e-01	1.626e-01	9.921e-01
7.400e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	6.076e-02	5.970e-01	5.000e-01	1.626e-01	9.921e-01
7.500e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	6.076e-02	5.970e-01	5.000e-01	1.626e-01	9.921e-01
7.600e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	6.076e-02	5.970e-01	5.804e-01	1.626e-01	9.921e-01
7.700e+03	2.719e-02	-2.983e-02	1.205e-01	3.236e-01	5.926e-02	5.964e-01	5.804e-01	1.626e-01	9.921e-01
7.800e+03	2.719e-02	-2.983e-02	1.205e-01	3.236e-01	5.926e-02	5.964e-01	5.804e-01	1.626e-01	9.921e-01
7.900e+03	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	8.797e-03	5.964e-01	5.804e-01	1.626e-01	9.921e-01
8.000e+03	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	8.797e-03	5.964e-01	5.804e-01	6.060e-02	9.990e-01
8.100e+03	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	8.797e-03	5.964e-01	5.804e-01	5.000e-02	9.990e-01
8.200e+03	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	8.797e-03	5.964e-01	5.496e-01	5.000e-02	9.990e-01
8.300e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	5.926e-02	5.970e-01	5.496e-01	5.000e-02	1.000e+00
8.400e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	5.926e-02	5.970e-01	5.496e-01	5.000e-02	1.000e+00
8.500e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	5.926e-02	5.970e-01	5.496e-01	5.000e-02	1.000e+00
8.600e+03	2.719e-02	-2.983e-02	1.205e-01	3.690e-01	5.926e-02	5.970e-01	5.496e-01	5.000e-02	1.000e+00
8.700e+03	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.970e-01	5.496e-01	5.000e-02	1.000e+00
8.800e+03	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.970e-01	5.496e-01	5.000e-02	1.000e+00
8.900e+03	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.970e-01	5.496e-01	5.000e-02	1.000e+00
9.000e+03	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	5.926e-02	5.964e-01	5.496e-01	5.000e-02	1.000e+00
9.100e+03	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	5.926e-02	5.964e-01	5.496e-01	5.000e-02	1.000e+00
9.200e+03	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	5.926e-02	5.964e-01	5.000e-01	5.000e-02	1.000e+00
9.300e+03	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	5.926e-02	5.964e-01	5.000e-01	5.000e-02	1.000e+00
9.400e+03	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	5.926e-02	5.964e-01	5.000e-01	5.000e-02	1.000e+00
9.500e+03	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	5.926e-02	5.964e-01	5.035e-01	6.060e-02	1.000e+00
9.600e+03	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	5.926e-02	5.964e-01	5.035e-01	6.060e-02	1.000e+00
9.700e+03	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	5.926e-02	5.964e-01	5.035e-01	6.060e-02	1.000e+00
9.800e+03	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	5.926e-02	5.964e-01	5.035e-01	6.060e-02	1.000e+00
9.900e+03	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	5.926e-02	5.964e-01	4.465e-01	6.060e-02	1.000e+00
1.000e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.970e-01	4.465e-01	6.060e-02	1.000e+00
1.010e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.970e-01	4.465e-01	6.060e-02	1.000e+00
1.020e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.970e-01	4.465e-01	6.060e-02	1.000e+00
1.030e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.970e-01	5.035e-01	1.626e-01	1.000e+00
1.040e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.970e-01	5.035e-01	1.626e-01	1.000e+00
1.050e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.970e-01	5.804e-01	2.515e-01	1.000e+00
1.060e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.070e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.964e-01	4.167e-01	1.472e-01	1.000e+00
1.080e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.964e-01	4.167e-01	1.472e-01	1.000e+00
1.090e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.964e-01	4.303e-01	1.472e-01	1.000e+00
1.100e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.964e-01	4.303e-01	1.472e-01	1.000e+00
1.110e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	5.926e-02	5.964e-01	4.303e-01	1.472e-01	1.000e+00
1.120e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	4.465e-01	1.472e-01	1.000e+00
1.130e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	4.465e-01	1.472e-01	1.000e+00
1.140e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	4.465e-01	6.060e-02	1.000e+00
1.150e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	4.465e-01	6.060e-02	1.000e+00
1.160e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	4.465e-01	1.626e-01	1.000e+00
1.170e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.180e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.190e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.200e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.210e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.220e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.230e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.240e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.250e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.260e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.270e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	5.964e-01	5.035e-01	1.626e-01	1.000e+00
1.280e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	6.394e-01	5.035e-01	1.626e-01	1.000e+00
1.290e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	6.394e-01	5.035e-01	1.626e-01	1.000e+00
1.300e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	6.394e-01	4.303e-01	1.626e-01	1.000e+00
1.310e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	6.394e-01	4.303e-01	1.626e-01	1.000e+00
1.320e+04	2.719e-02	-2.983e-02	1.205e-01	3.203e-01	6.076e-02	6.394e-01	4.303e-01	1.626e-01	1.000e+00
1.330e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	1.626e-01	1.000e+00
1.340e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.114e-01	1.626e-01	1.000e+00
1.350e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.114e-01	2.007e-01	1.000e+00
1.360e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.114e-01	2.007e-01	1.000e+00
1.370e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.114e-01	2.007e-01	1.000e+00
1.380e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.114e-01	2.007e-01	1.000e+00
1.390e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.114e-01	2.007e-01	1.000e+00
1.400e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.114e-01	2.007e-01	1.000e+00
1.410e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.114e-01	2.007e-01	1.000e+00
1.420e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.114e-01	2.007e-01	1.000e+00
1.430e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.114e-01	2.007e-01	1.000e+00
1.440e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.450e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.460e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.470e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.480e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.490e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.500e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.510e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.520e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.530e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.540e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.550e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.560e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.570e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.580e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.590e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.600e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.610e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	4.303e-01	2.007e-01	1.000e+00
1.620e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	5.035e-01	3.000e-01	1.000e+00
1.630e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	5.035e-01	3.000e-01	1.000e+00
1.640e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	5.035e-01	3.000e-01	1.000e+00
1.650e+04	2.719e-02	-2.983e-02	1.205e-01	3.160e-01	6.076e-02	5.964e-01	5.035e-01	3.000e-01	1.000e+00
