n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
5.900e+03	5.675e-02	7.090e-03	9.749e-02	4.601e-01	4.044e-02	5.938e-01	5.000e-01	5.625e-08	1.000e+00
6.000e+03	5.675e-02	7.090e-03	9.749e-02	4.601e-01	4.044e-02	5.938e-01	5.000e-01	5.625e-08	1.000e+00
6.100e+03	5.675e-02	7.090e-03	9.749e-02	4.486e-01	4.044e-02	5.938e-01	5.000e-01	5.625e-08	1.000e+00
6.200e+03	5.675e-02	7.090e-03	9.749e-02	4.486e-01	4.044e-02	5.938e-01	5.000e-01	5.625e-08	1.000e+00
6.300e+03	5.675e-02	7.090e-03	9.749e-02	4.486e-01	4.044e-02	5.938e-01	5.000e-01	8.993e-03	1.000e+00
6.400e+03	5.675e-02	7.090e-03	9.749e-02	4.486e-01	4.044e-02	5.938e-01	5.000e-01	8.993e-03	1.000e+00
6.500e+03	5.675e-02	7.090e-03	9.749e-02	4.486e-01	4.044e-02	5.938e-01	5.000e-01	8.993e-03	1.000e+00
6.600e+03	5.675e-02	7.090e-03	9.749e-02	4.601e-01	8.891e-02	5.938e-01	5.000e-01	5.625e-08	1.000e+00
6.700e+03	5.675e-02	7.090e-03	9.749e-02	4.601e-01	8.891e-02	5.929e-01	5.000e-01	5.625e-08	1.000e+00
6.800e+03	5.675e-02	7.090e-03	9.749e-02	4.438e-01	4.044e-02	5.929e-01	5.000e-01	5.625e-08	1.000e+00
6.900e+03	5.675e-02	7.090e-03	9.749e-02	4.438e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	1.000e+00
7.000e+03	5.675e-02	7.090e-03	9.749e-02	4.438e-01	1.685e-02	5.929e-01	5.000e-01	8.993e-03	1.000e+00
7.100e+03	5.675e-02	7.090e-03	9.749e-02	4.438e-01	1.685e-02	5.929e-01	5.000e-01	2.776e-17	9.992e-01
7.200e+03	5.675e-02	7.090e-03	9.749e-02	4.438e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	9.999e-01
7.300e+03	5.675e-02	7.090e-03	9.749e-02	4.438e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	9.992e-01
7.400e+03	5.675e-02	7.090e-03	9.749e-02	4.438e-01	1.685e-02	5.929e-01	5.000e-01	5.625e-08	9.992e-01
