n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
1.440e+04	2.790e-01	2.485e-01	3.043e-01	4.692e-01	1.663e-01	9.004e-01	3.780e-01	1.412e-01	7.000e-01
1.450e+04	2.703e-01	2.419e-01	2.842e-01	5.065e-01	1.829e-01	8.999e-01	4.992e-01	2.549e-01	7.000e-01
1.460e+04	2.767e-01	2.575e-01	3.043e-01	4.635e-01	1.423e-01	8.745e-01	4.017e-01	1.000e-01	7.000e-01
1.470e+04	2.659e-01	2.070e-01	2.802e-01	4.680e-01	1.649e-01	9.041e-01	4.806e-01	2.428e-01	7.000e-01
1.480e+04	2.659e-01	2.426e-01	3.043e-01	5.003e-01	1.667e-01	8.712e-01	4.482e-01	1.660e-01	7.440e-01
1.490e+04	2.666e-01	2.515e-01	3.043e-01	4.608e-01	1.712e-01	8.358e-01	4.482e-01	3.488e-02	7.062e-01
1.500e+04	2.716e-01	2.585e-01	3.043e-01	5.462e-01	1.230e-01	9.367e-01	4.482e-01	1.000e-01	7.000e-01
1.510e+04	2.720e-01	2.617e-01	3.100e-01	4.788e-01	1.248e-01	8.824e-01	5.000e-01	3.009e-01	7.000e-01
1.520e+04	2.726e-01	2.269e-01	2.834e-01	4.552e-01	1.644e-01	8.560e-01	4.567e-01	3.486e-01	7.440e-01
1.530e+04	2.716e-01	2.587e-01	3.100e-01	4.795e-01	1.610e-01	9.130e-01	4.500e-01	3.009e-01	7.000e-01
1.540e+04	2.685e-01	2.310e-01	2.914e-01	4.569e-01	4.074e-02	9.005e-01	4.482e-01	1.997e-01	7.000e-01
1.550e+04	2.726e-01	2.538e-01	2.942e-01	5.037e-01	1.320e-01	8.418e-01	4.500e-01	3.009e-01	7.000e-01
1.560e+04	2.659e-01	2.475e-01	2.870e-01	5.558e-01	1.609e-01	8.889e-01	4.482e-01	2.506e-01	7.440e-01
1.570e+04	2.670e-01	2.255e-01	2.758e-01	4.525e-01	1.472e-01	8.404e-01	4.250e-01	1.000e-01	7.000e-01
1.580e+04	2.659e-01	2.299e-01	2.885e-01	4.437e-01	1.477e-01	8.299e-01	4.250e-01	1.154e-01	7.000e-01
1.590e+04	2.690e-01	2.477e-01	3.043e-01	5.062e-01	1.619e-01	9.007e-01	4.250e-01	2.078e-01	7.059e-01
1.600e+04	2.680e-01	2.440e-01	2.866e-01	5.442e-01	6.325e-02	9.195e-01	5.000e-01	2.078e-01	7.061e-01
1.610e+04	2.659e-01	2.426e-01	2.872e-01	5.001e-01	9.814e-02	8.757e-01	4.350e-01	2.078e-01	7.255e-01
1.620e+04	2.699e-01	2.519e-01	2.889e-01	4.975e-01	1.648e-01	9.124e-01	4.500e-01	1.997e-01	7.440e-01
1.630e+04	2.656e-01	2.318e-01	2.728e-01	4.572e-01	6.301e-02	8.928e-01	4.482e-01	2.506e-01	7.071e-01
1.640e+04	2.715e-01	2.464e-01	3.100e-01	4.677e-01	1.712e-01	8.720e-01	4.482e-01	2.078e-01	7.000e-01
1.650e+04	2.659e-01	2.419e-01	2.778e-01	4.456e-01	1.160e-01	7.608e-01	4.263e-01	1.847e-01	7.440e-01
1.660e+04	2.631e-01	2.132e-01	2.778e-01	4.926e-01	1.399e-01	6.731e-01	4.500e-01	2.078e-01	7.618e-01
1.670e+04	2.618e-01	2.308e-01	2.818e-01	5.291e-01	1.050e-01	8.834e-01	4.482e-01	2.078e-01	6.590e-01
1.680e+04	2.642e-01	2.427e-01	2.894e-01	4.548e-01	1.434e-01	9.008e-01	4.482e-01	2.867e-01	7.100e-01
1.690e+04	2.659e-01	2.240e-01	2.893e-01	4.594e-01	1.690e-01	9.053e-01	4.250e-01	1.910e-01	7.440e-01
1.700e+04	2.715e-01	2.301e-01	2.826e-01	4.868e-01	1.502e-01	9.145e-01	4.482e-01	3.009e-01	7.081e-01
1.710e+04	2.653e-01	2.443e-01	3.043e-01	4.495e-01	3.928e-02	8.922e-01	4.459e-01	2.078e-01	7.440e-01
1.720e+04	2.711e-01	2.467e-01	2.891e-01	5.244e-01	5.667e-02	9.024e-01	4.500e-01	2.506e-01	7.618e-01
1.730e+04	2.682e-01	2.542e-01	2.893e-01	5.189e-01	9.759e-02	8.718e-01	5.000e-01	2.450e-01	7.440e-01
1.740e+04	2.581e-01	2.230e-01	2.819e-01	5.080e-01	8.352e-02	9.081e-01	4.482e-01	2.078e-01	7.440e-01
1.750e+04	2.716e-01	2.266e-01	2.976e-01	4.921e-01	1.667e-01	9.223e-01	4.482e-01	2.506e-01	7.440e-01
1.760e+04	2.618e-01	2.440e-01	2.809e-01	4.602e-01	3.141e-02	7.747e-01	4.423e-01	2.588e-01	7.618e-01
1.770e+04	2.642e-01	2.480e-01	2.860e-01	5.007e-01	1.165e-01	9.006e-01	4.482e-01	2.078e-01	7.440e-01
1.780e+04	2.573e-01	2.425e-01	2.883e-01	4.978e-01	1.272e-01	8.963e-01	4.482e-01	2.235e-01	7.440e-01
1.790e+04	2.658e-01	2.553e-01	2.855e-01	5.181e-01	1.668e-01	8.039e-01	4.482e-01	1.328e-01	7.440e-01
1.800e+04	2.663e-01	2.491e-01	2.892e-01	4.937e-01	1.531e-01	8.987e-01	4.482e-01	2.178e-01	7.440e-01
1.810e+04	2.671e-01	2.440e-01	3.043e-01	5.006e-01	1.689e-01	9.022e-01	4.482e-01	2.506e-01	7.618e-01
1.820e+04	2.655e-01	2.446e-01	2.827e-01	4.834e-01	1.253e-01	9.052e-01	4.500e-01	2.216e-01	7.618e-01
1.830e+04	2.686e-01	2.464e-01	3.014e-01	5.119e-01	9.229e-02	7.536e-01	4.446e-01	2.078e-01	7.440e-01
1.840e+04	2.680e-01	2.244e-01	3.043e-01	4.856e-01	2.758e-01	8.827e-01	5.000e-01	2.788e-01	7.440e-01
1.850e+04	2.613e-01	2.209e-01	2.770e-01	5.081e-01	1.661e-01	8.519e-01	4.482e-01	2.391e-01	7.440e-01
1.860e+04	2.586e-01	1.006e-01	2.725e-01	4.698e-01	1.771e-01	6.893e-01	4.499e-01	2.491e-01	7.618e-01
1.870e+04	2.675e-01	2.236e-01	2.865e-01	5.055e-01	1.701e-01	7.830e-01	4.482e-01	1.496e-01	7.440e-01
1.880e+04	2.659e-01	2.305e-01	3.406e-01	4.917e-01	2.091e-01	8.206e-01	4.436e-01	2.488e-01	7.440e-01
1.890e+04	2.695e-01	2.539e-01	3.043e-01	5.128e-01	1.714e-01	8.853e-01	4.386e-01	2.078e-01	7.440e-01
