problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
xor;me-hebbian-network;1;[8];250;25000;25000;1.91550e+01;55;40;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;9.26441e-02;3.69634e-02
xor;me-hebbian-network;3;[8];250;25000;25000;1.91740e+01;59;23;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.99674e-01;3.93309e-02
xor;me-hebbian-network;7;[8];250;25000;25000;1.92170e+01;57;20;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.62493e-01;1.35454e-01
xor;me-hebbian-network;28;[8];250;25000;25000;1.92120e+01;59;23;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.59812e-01;7.59330e-02
xor;me-hebbian-network;2;[8];250;25000;25000;1.92170e+01;54;4;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.16449e-01;3.81879e-02
xor;me-hebbian-network;24;[8];250;25000;25000;1.91490e+01;51;16;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.49630e-01;5.91260e-02
xor;me-hebbian-network;6;[8];250;25000;25000;1.91570e+01;55;23;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.84904e-01;3.05429e-02
xor;me-hebbian-network;21;[8];250;25000;25000;1.91580e+01;54;44;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;5.02064e-01;6.32806e-14
xor;me-hebbian-network;14;[8];250;25000;25000;1.91650e+01;53;21;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.77603e-01;3.74750e-02
xor;me-hebbian-network;10;[8];250;25000;25000;1.91890e+01;51;17;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.83726e-01;6.38557e-02
xor;me-hebbian-network;17;[8];250;25000;25000;1.91950e+01;53;21;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.94485e-01;4.49743e-02
xor;me-hebbian-network;8;[8];250;25000;25000;1.91960e+01;54;24;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.13526e-01;3.69738e-02
xor;me-hebbian-network;30;[8];250;25000;25000;1.92080e+01;54;21;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.22328e-01;5.35865e-02
xor;me-hebbian-network;23;[8];250;25000;25000;1.92030e+01;53;19;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.91471e-01;1.49700e-01
xor;me-hebbian-network;18;[8];250;25000;25000;1.92100e+01;58;23;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.90239e-01;2.25949e-02
xor;me-hebbian-network;19;[8];250;25000;25000;1.92110e+01;57;18;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;3.53031e-01;1.27946e-01
xor;me-hebbian-network;22;[8];250;25000;25000;1.92190e+01;58;22;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.08737e-01;7.27058e-02
xor;me-hebbian-network;12;[8];250;25000;25000;1.92310e+01;60;25;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.83824e-01;8.73170e-02
xor;me-hebbian-network;27;[8];250;25000;25000;1.92670e+01;53;22;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.27857e-01;4.45136e-02
xor;me-hebbian-network;20;[8];250;25000;25000;1.93000e+01;59;23;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.68669e-01;9.02384e-02
xor;me-hebbian-network;13;[8];250;25000;25000;1.93210e+01;55;25;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.06559e-01;3.30720e-02
xor;me-hebbian-network;9;[8];250;25000;25000;1.93540e+01;55;21;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.56192e-01;9.43067e-02
xor;me-hebbian-network;4;[8];250;25000;25000;1.93480e+01;54;22;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.55885e-01;7.82114e-02
xor;me-hebbian-network;25;[8];250;25000;25000;1.93480e+01;51;25;26;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.72104e-01;3.31820e-02
xor;me-hebbian-network;26;[8];250;25000;25000;1.93630e+01;58;23;5;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;3.19219e-01;9.07726e-02
xor;me-hebbian-network;5;[8];250;25000;25000;1.93490e+01;51;22;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.78984e-01;9.78367e-02
xor;me-hebbian-network;11;[8];250;25000;25000;1.93580e+01;60;22;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.02888e-01;3.47914e-02
xor;me-hebbian-network;16;[8];250;25000;25000;1.93440e+01;53;19;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.01238e-01;3.69582e-02
xor;me-hebbian-network;15;[8];250;25000;25000;1.93530e+01;51;19;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.90899e-01;1.57845e-01
xor;me-hebbian-network;29;[8];250;25000;25000;1.93650e+01;59;24;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.96463e-01;6.98662e-02
xor;me-hebbian-synapse;1;[8];250;25000;25000;2.58460e+01;100;62;4;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;4.80114e-01;1.49487e-02
xor;me-hebbian-synapse;2;[8];250;25000;25000;2.60370e+01;98;57;1;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;5.13445e-01;1.64621e-02
xor;me-hebbian-synapse;6;[8];250;25000;25000;2.60080e+01;99;60;5;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;3.58508e-01;2.50351e-02
xor;me-hebbian-synapse;3;[8];250;25000;25000;2.61380e+01;98;50;2;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;5.87986e-01;1.75649e-02
xor;me-hebbian-synapse;12;[8];250;25000;25000;2.60440e+01;98;49;1;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;5.46344e-01;5.71300e-03
xor;me-hebbian-synapse;5;[8];250;25000;25000;2.61230e+01;99;55;3;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;3.08130e-01;3.63691e-02
