n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
6.700e+03	2.575e-01	2.146e-01	2.670e-01	6.396e-01	3.029e-01	9.436e-01	5.000e-01	3.038e-01	5.000e-01
6.800e+03	2.575e-01	2.146e-01	2.670e-01	5.987e-01	3.029e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
6.900e+03	2.605e-01	2.146e-01	2.670e-01	5.661e-01	3.029e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
7.000e+03	2.575e-01	2.137e-01	2.670e-01	5.661e-01	2.200e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
7.100e+03	2.575e-01	2.137e-01	2.670e-01	5.661e-01	2.200e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
7.200e+03	2.575e-01	2.137e-01	2.670e-01	5.661e-01	2.200e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
7.300e+03	2.575e-01	2.137e-01	2.670e-01	5.661e-01	2.200e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
7.400e+03	2.599e-01	2.137e-01	2.751e-01	5.661e-01	3.029e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
7.500e+03	2.599e-01	2.137e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
7.600e+03	2.599e-01	2.137e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
7.700e+03	2.599e-01	2.137e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
7.800e+03	2.599e-01	2.137e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
7.900e+03	2.599e-01	2.137e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
8.000e+03	2.599e-01	2.137e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.972e-01	5.000e-01
8.100e+03	2.613e-01	2.146e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
8.200e+03	2.599e-01	2.146e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
8.300e+03	2.600e-01	2.183e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.972e-01	5.000e-01
8.400e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
8.500e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
8.600e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.029e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
8.700e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.029e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
8.800e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.029e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
8.900e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.528e-01	8.637e-01	5.000e-01	4.846e-01	5.000e-01
9.000e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
9.100e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.972e-01	5.025e-01
9.200e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.972e-01	5.025e-01
9.300e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.172e-01	5.000e-01
9.400e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
9.500e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
9.600e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
9.700e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
9.800e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
9.900e+03	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
1.000e+04	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
1.010e+04	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.086e-01	5.000e-01
1.020e+04	2.599e-01	2.183e-01	2.751e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	4.972e-01	5.000e-01
1.030e+04	2.599e-01	2.183e-01	2.670e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	3.452e-01	5.000e-01
1.040e+04	2.575e-01	2.183e-01	2.670e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	3.452e-01	5.000e-01
1.050e+04	2.575e-01	2.183e-01	2.670e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	3.452e-01	5.000e-01
1.060e+04	2.575e-01	2.183e-01	2.670e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	3.452e-01	5.025e-01
1.070e+04	2.575e-01	2.183e-01	2.670e-01	6.396e-01	3.246e-01	8.637e-01	5.000e-01	3.452e-01	5.025e-01
