n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
2.170e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	9.005e-01	2.976e-01	1.000e+00
2.180e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	9.005e-01	2.976e-01	1.000e+00
2.190e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	9.005e-01	2.976e-01	1.000e+00
2.200e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	9.005e-01	2.976e-01	1.000e+00
2.210e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	9.005e-01	2.976e-01	1.000e+00
2.220e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	9.005e-01	2.976e-01	1.000e+00
2.230e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	9.005e-01	2.976e-01	1.000e+00
2.240e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	9.005e-01	2.976e-01	1.000e+00
2.250e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	9.005e-01	2.976e-01	1.000e+00
2.260e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	9.005e-01	2.976e-01	1.000e+00
2.270e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	2.976e-01	1.000e+00
2.280e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	2.976e-01	1.000e+00
2.290e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.300e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.310e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.320e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.330e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.340e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.350e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.360e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.370e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.380e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.390e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.400e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.410e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.420e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.430e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.440e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.450e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.460e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.656e-01	8.842e-01	7.004e-02	1.000e+00
2.470e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.902e-01	8.842e-01	7.004e-02	1.000e+00
2.480e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.902e-01	8.842e-01	7.004e-02	1.000e+00
2.490e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.902e-01	8.842e-01	7.004e-02	1.000e+00
2.500e+04	1.067e-01	4.834e-02	2.122e-01	2.166e-01	-1.134e-02	5.902e-01	8.842e-01	7.004e-02	1.000e+00
