n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
4.300e+03	1.366e-02	8.103e-03	1.964e-02	1.520e-02	1.164e-02	1.887e-02	1.010e-06	1.770e-09	2.371e-03
4.400e+03	1.366e-02	8.103e-03	1.964e-02	1.520e-02	1.164e-02	1.887e-02	1.010e-06	1.770e-09	2.371e-03
4.500e+03	1.366e-02	8.103e-03	1.964e-02	1.520e-02	1.164e-02	1.887e-02	1.010e-06	1.770e-09	2.371e-03
4.600e+03	1.366e-02	8.103e-03	1.964e-02	1.520e-02	1.164e-02	1.887e-02	1.444e-06	2.239e-09	8.822e-03
4.700e+03	1.366e-02	8.103e-03	1.964e-02	1.443e-02	8.871e-03	1.734e-02	1.444e-06	2.239e-09	8.822e-03
4.800e+03	1.366e-02	8.103e-03	1.964e-02	1.363e-02	8.871e-03	1.661e-02	1.444e-06	4.065e-09	8.822e-03
4.900e+03	1.366e-02	8.103e-03	1.964e-02	1.443e-02	9.753e-03	1.661e-02	1.444e-06	4.065e-09	8.822e-03
5.000e+03	1.366e-02	8.103e-03	1.964e-02	1.443e-02	9.753e-03	1.629e-02	1.444e-06	4.065e-09	8.822e-03
5.100e+03	1.366e-02	8.103e-03	1.964e-02	1.443e-02	9.753e-03	1.629e-02	1.444e-06	4.065e-09	8.822e-03
5.200e+03	1.366e-02	8.103e-03	1.964e-02	1.443e-02	9.753e-03	1.629e-02	1.444e-06	4.065e-09	8.822e-03
5.300e+03	1.366e-02	8.103e-03	1.964e-02	1.443e-02	9.753e-03	1.629e-02	1.444e-06	4.065e-09	8.822e-03
5.400e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	9.753e-03	1.584e-02	1.444e-06	4.065e-09	2.371e-03
5.500e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	9.753e-03	1.629e-02	1.444e-06	4.065e-09	2.371e-03
5.600e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	9.753e-03	1.629e-02	1.444e-06	4.065e-09	2.371e-03
5.700e+03	1.366e-02	8.103e-03	1.964e-02	1.417e-02	9.753e-03	1.629e-02	1.444e-06	4.065e-09	2.371e-03
