problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
xor;hebbian-network;1;[2, 2];250;25000;25000;3.01280e+01;50;30;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;8.15518e-02;2.36866e-02
xor;hebbian-network;13;[2, 2];250;25000;25000;3.02120e+01;52;32;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;5.56930e-02;1.21021e-02
xor;hebbian-network;12;[2, 2];250;25000;25000;3.02260e+01;50;31;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;6.08348e-02;1.78564e-02
xor;hebbian-network;10;[2, 2];250;25000;25000;3.03780e+01;52;33;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;9.86897e-02;5.64791e-02
xor;hebbian-network;8;[2, 2];250;25000;25000;3.03850e+01;54;35;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;1.97354e-02;1.29221e-02
xor;hebbian-network;16;[2, 2];250;25000;25000;3.03920e+01;56;34;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;6.82858e-03;5.40386e-03
xor;hebbian-network;3;[2, 2];250;25000;25000;3.04190e+01;57;37;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;5.55738e-02;1.41419e-02
xor;hebbian-network;21;[2, 2];250;25000;25000;3.04120e+01;56;37;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.09398e-01;1.36590e-02
xor;hebbian-network;19;[2, 2];250;25000;25000;3.04390e+01;50;30;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;1.12315e-02;1.01495e-02
xor;hebbian-network;15;[2, 2];250;25000;25000;3.04420e+01;53;35;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;1.66127e-02;1.40507e-02
xor;hebbian-network;14;[2, 2];250;25000;25000;3.04380e+01;51;32;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;1.13681e-02;7.43209e-03
