n.evals.q.1.0.	xor._.hebbian.network.best.quality.increase	xor._.hebbian.network.best.quality.increase.min	xor._.hebbian.network.best.quality.increase.max	xor._.hebbian.synapse.best.quality.increase	xor._.hebbian.synapse.best.quality.increase.min	xor._.hebbian.synapse.best.quality.increase.max	xor._.freeForm.best.quality.increase	xor._.freeForm.best.quality.increase.min	xor._.freeForm.best.quality.increase.max
5.100e+03	2.333e-01	3.698e-02	4.562e-01	4.124e-01	1.969e-01	4.996e-01	3.933e-01	1.859e-01	5.929e-01
5.200e+03	2.333e-01	3.698e-02	4.562e-01	4.124e-01	1.969e-01	4.996e-01	3.779e-01	1.786e-01	5.673e-01
5.300e+03	2.333e-01	3.698e-02	4.562e-01	4.124e-01	1.969e-01	4.996e-01	3.779e-01	1.786e-01	5.673e-01
5.400e+03	2.333e-01	3.698e-02	4.562e-01	4.124e-01	1.969e-01	5.450e-01	3.858e-01	1.859e-01	5.310e-01
5.500e+03	2.333e-01	3.698e-02	4.562e-01	4.092e-01	1.880e-01	4.996e-01	3.858e-01	1.859e-01	5.310e-01
5.600e+03	2.333e-01	3.698e-02	4.562e-01	4.092e-01	1.880e-01	4.996e-01	3.858e-01	1.859e-01	5.310e-01
5.700e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	1.510e-01	4.452e-01	3.858e-01	1.786e-01	5.310e-01
5.800e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	1.510e-01	4.452e-01	3.933e-01	1.786e-01	5.673e-01
5.900e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	1.510e-01	4.452e-01	3.933e-01	1.786e-01	5.310e-01
6.000e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	1.510e-01	4.452e-01	3.933e-01	1.786e-01	5.310e-01
6.100e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	1.510e-01	4.452e-01	3.933e-01	1.786e-01	5.673e-01
6.200e+03	2.333e-01	3.698e-02	4.562e-01	4.092e-01	1.510e-01	4.996e-01	4.380e-01	1.786e-01	5.873e-01
6.300e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.452e-01	4.380e-01	1.786e-01	5.873e-01
6.400e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.452e-01	4.380e-01	1.786e-01	5.673e-01
6.500e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.452e-01	4.380e-01	1.786e-01	5.673e-01
6.600e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.437e-01	4.380e-01	1.786e-01	5.673e-01
6.700e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.437e-01	4.380e-01	1.786e-01	5.873e-01
6.800e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.437e-01	4.380e-01	1.786e-01	5.673e-01
6.900e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.437e-01	3.779e-01	1.438e-01	5.673e-01
7.000e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.437e-01	3.779e-01	1.438e-01	5.673e-01
7.100e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.437e-01	3.779e-01	1.364e-01	4.858e-01
7.200e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.437e-01	3.779e-01	1.364e-01	4.858e-01
7.300e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.437e-01	3.779e-01	1.364e-01	4.858e-01
7.400e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.308e-02	4.437e-01	3.779e-01	1.364e-01	4.858e-01
7.500e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.733e-02	4.437e-01	3.747e-01	1.346e-01	4.858e-01
7.600e+03	2.333e-01	3.698e-02	4.562e-01	3.907e-01	7.733e-02	4.437e-01	3.747e-01	1.346e-01	4.858e-01
7.700e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.372e-02	4.437e-01	3.747e-01	1.346e-01	4.842e-01
7.800e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.372e-02	4.437e-01	3.747e-01	1.438e-01	4.842e-01
7.900e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.372e-02	4.437e-01	3.779e-01	1.438e-01	4.858e-01
8.000e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.372e-02	4.437e-01	3.747e-01	1.438e-01	4.842e-01
8.100e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.372e-02	4.437e-01	3.747e-01	1.438e-01	4.858e-01
8.200e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.372e-02	4.437e-01	3.747e-01	1.652e-01	4.858e-01
8.300e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.372e-02	4.437e-01	3.747e-01	1.652e-01	5.873e-01
8.400e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.372e-02	4.437e-01	3.066e-01	1.652e-01	5.673e-01
8.500e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.372e-02	4.437e-01	3.066e-01	1.652e-01	4.858e-01
8.600e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.372e-02	4.437e-01	3.066e-01	1.652e-01	4.858e-01
8.700e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.308e-02	4.437e-01	3.066e-01	1.652e-01	4.858e-01
8.800e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.308e-02	4.437e-01	3.066e-01	1.652e-01	4.858e-01
8.900e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.308e-02	4.437e-01	3.066e-01	1.652e-01	4.858e-01
9.000e+03	2.333e-01	3.698e-02	4.562e-01	3.303e-01	7.308e-02	4.437e-01	3.066e-01	1.652e-01	5.451e-01
9.100e+03	2.130e-01	3.698e-02	4.562e-01	3.303e-01	7.308e-02	4.437e-01	3.066e-01	1.652e-01	5.451e-01
9.200e+03	2.130e-01	3.698e-02	4.562e-01	3.303e-01	7.308e-02	4.437e-01	3.066e-01	1.652e-01	5.451e-01
9.300e+03	2.130e-01	3.698e-02	4.562e-01	3.303e-01	7.308e-02	4.437e-01	3.066e-01	1.652e-01	5.451e-01
9.400e+03	2.130e-01	3.698e-02	4.862e-01	3.303e-01	7.308e-02	4.437e-01	3.066e-01	1.652e-01	5.451e-01
9.500e+03	2.130e-01	3.698e-02	4.862e-01	3.303e-01	7.308e-02	4.437e-01	3.066e-01	1.652e-01	5.451e-01
9.600e+03	2.130e-01	3.698e-02	4.862e-01	3.303e-01	7.308e-02	4.437e-01	3.066e-01	1.652e-01	5.451e-01
9.700e+03	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.066e-01	1.652e-01	5.451e-01
9.800e+03	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.066e-01	1.652e-01	5.673e-01
9.900e+03	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.066e-01	1.652e-01	5.673e-01
1.000e+04	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.066e-01	1.652e-01	5.673e-01
1.010e+04	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.066e-01	1.652e-01	5.673e-01
1.020e+04	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.066e-01	1.652e-01	5.673e-01
1.030e+04	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.066e-01	1.652e-01	5.673e-01
1.040e+04	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.066e-01	1.652e-01	5.673e-01
1.050e+04	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.066e-01	1.652e-01	5.673e-01
1.060e+04	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.567e-01	1.652e-01	5.803e-01
1.070e+04	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.567e-01	1.652e-01	5.803e-01
1.080e+04	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.567e-01	1.652e-01	5.803e-01
1.090e+04	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.066e-01	1.652e-01	5.803e-01
1.100e+04	2.130e-01	3.698e-02	4.862e-01	3.123e-01	6.514e-02	4.437e-01	3.066e-01	1.652e-01	5.803e-01
1.110e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	3.066e-01	1.652e-01	5.673e-01
1.120e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	3.066e-01	1.652e-01	4.733e-01
1.130e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	3.066e-01	1.652e-01	4.733e-01
1.140e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.978e-01	1.652e-01	4.733e-01
1.150e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.978e-01	1.652e-01	5.463e-01
1.160e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.978e-01	1.652e-01	5.463e-01
1.170e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.978e-01	1.652e-01	5.463e-01
1.180e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.969e-01	1.438e-01	5.463e-01
1.190e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.969e-01	1.438e-01	5.463e-01
1.200e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.940e-01	1.346e-01	3.814e-01
1.210e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.579e-01	1.346e-01	3.779e-01
1.220e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.940e-01	1.438e-01	3.814e-01
1.230e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.940e-01	1.438e-01	3.814e-01
1.240e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.940e-01	1.438e-01	3.814e-01
1.250e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.452e-01	2.940e-01	1.438e-01	3.814e-01
1.260e+04	2.130e-01	3.698e-02	4.862e-01	3.303e-01	6.514e-02	4.437e-01	2.940e-01	1.438e-01	3.814e-01
1.270e+04	2.923e-01	4.620e-02	4.939e-01	3.303e-01	6.514e-02	4.437e-01	2.940e-01	1.438e-01	3.814e-01
1.280e+04	2.923e-01	4.620e-02	4.939e-01	3.303e-01	6.514e-02	4.437e-01	2.940e-01	1.438e-01	3.814e-01
1.290e+04	3.301e-01	4.620e-02	4.993e-01	3.303e-01	6.514e-02	4.437e-01	2.940e-01	1.438e-01	3.814e-01
1.300e+04	3.301e-01	4.620e-02	4.993e-01	3.303e-01	6.514e-02	4.437e-01	2.940e-01	1.438e-01	3.814e-01
1.310e+04	3.301e-01	4.620e-02	4.993e-01	3.303e-01	6.514e-02	4.437e-01	2.940e-01	1.438e-01	3.814e-01
1.320e+04	3.301e-01	4.620e-02	4.993e-01	3.303e-01	6.514e-02	4.437e-01	2.940e-01	1.438e-01	3.814e-01
1.330e+04	3.301e-01	4.620e-02	4.993e-01	3.123e-01	6.244e-02	4.437e-01	2.940e-01	1.438e-01	3.814e-01
1.340e+04	3.301e-01	4.620e-02	4.993e-01	3.123e-01	6.244e-02	4.437e-01	2.579e-01	1.393e-01	3.814e-01
1.350e+04	3.301e-01	4.620e-02	4.993e-01	3.123e-01	6.244e-02	4.437e-01	2.579e-01	1.346e-01	3.814e-01
1.360e+04	3.301e-01	4.620e-02	4.993e-01	3.123e-01	6.244e-02	4.437e-01	2.579e-01	1.346e-01	3.814e-01
1.370e+04	3.301e-01	4.620e-02	4.993e-01	3.123e-01	6.244e-02	4.437e-01	2.579e-01	1.346e-01	3.814e-01
1.380e+04	3.301e-01	4.620e-02	4.993e-01	3.123e-01	6.244e-02	4.437e-01	2.579e-01	1.346e-01	3.814e-01
1.390e+04	3.301e-01	4.620e-02	4.993e-01	3.123e-01	6.244e-02	4.437e-01	2.579e-01	1.346e-01	3.814e-01
1.400e+04	3.301e-01	4.620e-02	4.993e-01	3.123e-01	6.244e-02	4.437e-01	2.579e-01	1.346e-01	3.814e-01
1.410e+04	3.301e-01	4.620e-02	4.993e-01	2.394e-01	6.244e-02	4.288e-01	2.579e-01	1.346e-01	3.814e-01
1.420e+04	3.301e-01	4.620e-02	4.993e-01	2.394e-01	6.244e-02	4.288e-01	2.579e-01	1.346e-01	3.814e-01
1.430e+04	2.923e-01	4.620e-02	4.993e-01	2.394e-01	6.244e-02	4.288e-01	2.579e-01	1.346e-01	3.814e-01
1.440e+04	3.301e-01	5.199e-02	4.993e-01	2.394e-01	6.244e-02	4.288e-01	2.579e-01	1.346e-01	3.814e-01
1.450e+04	3.301e-01	5.199e-02	4.993e-01	2.394e-01	6.244e-02	4.288e-01	2.579e-01	1.346e-01	3.814e-01
1.460e+04	3.301e-01	5.199e-02	4.993e-01	2.394e-01	6.244e-02	4.288e-01	2.579e-01	1.346e-01	3.814e-01
1.470e+04	3.301e-01	5.199e-02	4.993e-01	2.394e-01	6.244e-02	4.288e-01	2.579e-01	1.346e-01	3.814e-01
1.480e+04	3.376e-01	6.480e-02	5.019e-01	2.394e-01	6.244e-02	4.288e-01	2.579e-01	1.346e-01	3.814e-01
1.490e+04	3.376e-01	6.480e-02	5.019e-01	2.394e-01	6.244e-02	4.288e-01	2.547e-01	1.196e-01	3.747e-01
1.500e+04	3.820e-01	6.480e-02	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.510e+04	3.820e-01	6.480e-02	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.520e+04	3.820e-01	6.480e-02	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.530e+04	3.820e-01	6.480e-02	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.540e+04	3.820e-01	6.480e-02	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.550e+04	3.820e-01	6.480e-02	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.560e+04	4.055e-01	1.734e-01	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.570e+04	4.055e-01	1.734e-01	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.580e+04	4.055e-01	1.734e-01	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.590e+04	4.055e-01	1.734e-01	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.600e+04	4.055e-01	1.734e-01	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.610e+04	4.055e-01	1.734e-01	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.620e+04	4.055e-01	1.734e-01	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.630e+04	4.055e-01	1.734e-01	5.019e-01	1.535e-01	6.082e-02	4.124e-01	2.547e-01	1.193e-01	3.747e-01
1.640e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.650e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.660e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.670e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.680e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.690e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.700e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.710e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.720e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.730e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.740e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.750e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.760e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.770e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.779e-01
1.780e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.779e-01
1.790e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.779e-01
1.800e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.779e-01
1.810e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.779e-01
1.820e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.779e-01
1.830e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.840e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	2.311e-01	1.096e-01	3.747e-01
1.850e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.860e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.870e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.880e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.890e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.900e+04	3.820e-01	1.734e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.910e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.920e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.930e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
1.940e+04	4.055e-01	1.922e-01	4.993e-01	1.535e-01	6.082e-02	4.092e-01	1.921e-01	1.096e-01	3.747e-01
