n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
1.000e+04	3.250e-01	7.474e-02	5.532e-01	4.271e-01	3.494e-01	4.762e-01	2.122e-01	1.364e-01	5.259e-01
1.010e+04	3.250e-01	7.474e-02	5.532e-01	4.271e-01	3.494e-01	4.762e-01	2.122e-01	1.364e-01	5.259e-01
1.020e+04	3.250e-01	7.474e-02	5.532e-01	4.271e-01	3.494e-01	4.762e-01	1.858e-01	1.364e-01	5.259e-01
1.030e+04	3.250e-01	7.474e-02	5.532e-01	4.271e-01	3.494e-01	4.762e-01	1.858e-01	1.364e-01	5.259e-01
1.040e+04	3.250e-01	7.474e-02	5.532e-01	4.271e-01	3.483e-01	4.762e-01	1.858e-01	1.364e-01	4.452e-01
1.050e+04	3.250e-01	7.474e-02	5.532e-01	4.271e-01	3.483e-01	4.762e-01	1.858e-01	1.364e-01	4.452e-01
1.060e+04	3.250e-01	7.474e-02	5.532e-01	4.271e-01	3.483e-01	4.762e-01	1.811e-01	1.364e-01	4.452e-01
1.070e+04	3.250e-01	7.474e-02	5.532e-01	4.271e-01	3.483e-01	4.762e-01	1.811e-01	1.364e-01	4.452e-01
1.080e+04	3.417e-01	7.474e-02	7.571e-01	4.271e-01	3.483e-01	4.762e-01	1.811e-01	1.364e-01	4.452e-01
1.090e+04	3.417e-01	7.474e-02	7.571e-01	4.271e-01	3.483e-01	4.762e-01	1.811e-01	1.364e-01	4.452e-01
1.100e+04	3.417e-01	7.474e-02	7.571e-01	4.271e-01	3.483e-01	4.762e-01	1.811e-01	1.364e-01	4.452e-01
1.110e+04	3.417e-01	7.474e-02	7.571e-01	4.271e-01	3.483e-01	4.762e-01	1.811e-01	1.364e-01	5.259e-01
1.120e+04	3.564e-01	7.474e-02	8.823e-01	4.271e-01	3.483e-01	4.762e-01	1.858e-01	1.446e-01	5.319e-01
1.130e+04	3.564e-01	7.474e-02	9.328e-01	4.271e-01	3.483e-01	4.762e-01	1.858e-01	1.446e-01	5.319e-01
1.140e+04	3.564e-01	7.474e-02	9.328e-01	4.253e-01	2.938e-01	4.759e-01	1.858e-01	1.446e-01	5.319e-01
1.150e+04	3.564e-01	7.474e-02	9.328e-01	4.253e-01	2.938e-01	4.759e-01	1.858e-01	1.446e-01	5.319e-01
1.160e+04	3.564e-01	7.474e-02	9.328e-01	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	5.319e-01
1.170e+04	3.564e-01	7.474e-02	9.328e-01	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	5.319e-01
1.180e+04	3.564e-01	7.474e-02	9.328e-01	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	5.259e-01
1.190e+04	5.104e-01	7.947e-02	9.328e-01	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	5.259e-01
1.200e+04	5.104e-01	7.947e-02	9.328e-01	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	5.259e-01
1.210e+04	5.104e-01	7.947e-02	9.328e-01	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	5.259e-01
1.220e+04	5.104e-01	7.947e-02	9.328e-01	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	5.259e-01
1.230e+04	5.104e-01	7.947e-02	9.328e-01	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	5.259e-01
1.240e+04	5.104e-01	7.947e-02	9.328e-01	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	5.259e-01
1.250e+04	5.104e-01	7.947e-02	9.328e-01	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	5.259e-01
1.260e+04	5.420e-01	7.947e-02	1.013e+00	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	5.259e-01
1.270e+04	5.420e-01	7.947e-02	1.013e+00	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	6.016e-01
1.280e+04	5.420e-01	7.947e-02	1.013e+00	4.055e-01	2.938e-01	4.666e-01	1.858e-01	1.446e-01	6.016e-01
1.290e+04	5.420e-01	7.947e-02	1.013e+00	3.590e-01	2.505e-01	4.560e-01	1.858e-01	1.446e-01	6.016e-01
1.300e+04	5.420e-01	7.947e-02	1.013e+00	3.590e-01	2.505e-01	4.560e-01	1.858e-01	1.446e-01	6.016e-01
1.310e+04	5.420e-01	7.947e-02	1.013e+00	3.590e-01	1.975e-01	4.560e-01	1.858e-01	1.446e-01	6.016e-01
1.320e+04	5.420e-01	7.947e-02	1.013e+00	3.543e-01	1.789e-01	4.560e-01	1.858e-01	1.446e-01	6.016e-01
1.330e+04	5.420e-01	7.947e-02	1.013e+00	3.540e-01	1.722e-01	4.560e-01	1.858e-01	1.446e-01	6.016e-01
1.340e+04	5.420e-01	7.947e-02	1.013e+00	3.540e-01	1.722e-01	4.560e-01	1.858e-01	1.446e-01	6.016e-01
1.350e+04	5.420e-01	7.947e-02	1.013e+00	3.540e-01	1.722e-01	4.560e-01	1.858e-01	1.446e-01	6.016e-01
1.360e+04	5.420e-01	7.947e-02	1.013e+00	3.540e-01	1.722e-01	4.560e-01	1.858e-01	1.446e-01	6.016e-01
1.370e+04	5.420e-01	7.947e-02	1.013e+00	3.500e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	6.016e-01
1.380e+04	5.420e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	6.016e-01
1.390e+04	5.420e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.400e+04	5.420e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.410e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.420e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.430e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.440e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.450e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.460e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.470e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.480e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.490e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.500e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.510e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.520e+04	5.104e-01	7.947e-02	1.013e+00	3.543e-01	1.331e-01	4.560e-01	1.858e-01	1.446e-01	4.452e-01
1.530e+04	5.104e-01	7.947e-02	1.013e+00	3.494e-01	9.816e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.540e+04	5.104e-01	7.947e-02	1.013e+00	3.494e-01	9.816e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.550e+04	5.104e-01	7.947e-02	1.013e+00	3.494e-01	9.816e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.560e+04	5.104e-01	7.947e-02	1.013e+00	3.494e-01	9.816e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.570e+04	5.104e-01	7.947e-02	1.013e+00	3.494e-01	9.816e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.580e+04	5.104e-01	7.947e-02	9.950e-01	3.494e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.590e+04	5.104e-01	7.947e-02	9.950e-01	3.494e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.600e+04	5.104e-01	7.947e-02	9.950e-01	3.494e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.610e+04	5.104e-01	7.947e-02	9.950e-01	3.389e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.620e+04	5.104e-01	7.947e-02	9.950e-01	2.505e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.630e+04	5.104e-01	7.947e-02	9.950e-01	2.505e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.640e+04	5.104e-01	7.947e-02	9.950e-01	2.505e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	4.452e-01
1.650e+04	5.104e-01	7.947e-02	9.950e-01	2.505e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
1.660e+04	5.104e-01	7.947e-02	9.950e-01	2.505e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
1.670e+04	4.842e-01	7.947e-02	9.950e-01	2.505e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
1.680e+04	4.842e-01	7.947e-02	9.950e-01	2.505e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
1.690e+04	4.842e-01	7.947e-02	9.950e-01	2.505e-01	9.734e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
1.700e+04	4.842e-01	7.947e-02	9.950e-01	1.975e-01	8.326e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
1.710e+04	4.842e-01	7.947e-02	9.950e-01	1.975e-01	8.326e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
1.720e+04	4.842e-01	7.947e-02	9.950e-01	1.975e-01	8.326e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
1.730e+04	5.104e-01	7.947e-02	9.950e-01	1.975e-01	8.326e-02	4.539e-01	1.858e-01	1.446e-01	5.821e-01
