n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
1.080e+04	4.131e-01	3.782e-02	5.171e-01	3.323e-01	1.661e-01	4.147e-01	2.885e-01	1.634e-01	6.026e-01
1.090e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	1.661e-01	4.121e-01	2.885e-01	1.634e-01	6.026e-01
1.100e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	9.371e-02	4.121e-01	2.885e-01	1.634e-01	6.026e-01
1.110e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	9.371e-02	4.121e-01	2.885e-01	1.634e-01	6.026e-01
1.120e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	9.371e-02	4.121e-01	2.885e-01	1.634e-01	6.026e-01
1.130e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	9.371e-02	4.121e-01	2.885e-01	1.634e-01	5.762e-01
1.140e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	9.371e-02	4.121e-01	2.885e-01	1.634e-01	5.762e-01
1.150e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	9.371e-02	4.121e-01	2.885e-01	1.634e-01	5.762e-01
1.160e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	9.371e-02	4.121e-01	2.583e-01	1.539e-01	5.600e-01
1.170e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	9.371e-02	4.121e-01	2.583e-01	1.539e-01	5.600e-01
1.180e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	9.371e-02	4.121e-01	2.583e-01	1.539e-01	5.600e-01
1.190e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	9.371e-02	4.121e-01	2.583e-01	1.539e-01	5.600e-01
1.200e+04	4.288e-01	3.782e-02	5.339e-01	2.999e-01	9.371e-02	4.121e-01	2.583e-01	1.539e-01	5.600e-01
1.210e+04	4.288e-01	3.782e-02	5.339e-01	2.951e-01	9.371e-02	4.121e-01	2.434e-01	1.498e-01	5.600e-01
1.220e+04	4.288e-01	9.363e-02	5.339e-01	2.951e-01	9.371e-02	4.121e-01	2.434e-01	1.498e-01	5.600e-01
1.230e+04	4.288e-01	9.363e-02	5.339e-01	2.854e-01	8.163e-02	3.960e-01	2.583e-01	1.539e-01	5.600e-01
1.240e+04	4.288e-01	9.363e-02	5.339e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.600e-01
1.250e+04	4.535e-01	9.363e-02	5.339e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.600e-01
1.260e+04	4.535e-01	9.363e-02	5.339e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.600e-01
1.270e+04	4.535e-01	9.363e-02	5.339e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.600e-01
1.280e+04	4.535e-01	9.363e-02	5.339e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.600e-01
1.290e+04	4.535e-01	9.363e-02	5.339e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.588e-01
1.300e+04	4.535e-01	9.363e-02	5.339e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.588e-01
1.310e+04	4.570e-01	9.363e-02	5.370e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.588e-01
1.320e+04	4.535e-01	9.363e-02	5.370e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.588e-01
1.330e+04	4.535e-01	9.363e-02	5.370e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.588e-01
1.340e+04	4.535e-01	9.363e-02	5.370e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.600e-01
1.350e+04	4.535e-01	9.363e-02	5.370e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.600e-01
1.360e+04	4.535e-01	9.363e-02	5.370e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.600e-01
1.370e+04	4.535e-01	2.780e-01	5.370e-01	2.847e-01	7.134e-02	3.926e-01	2.583e-01	1.539e-01	5.600e-01
