n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
8.600e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.598e-05	5.122e-12	1.966e-02
8.700e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.598e-05	5.122e-12	1.966e-02
8.800e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.598e-05	5.122e-12	1.966e-02
8.900e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.457e-05	5.122e-12	1.888e-02
9.000e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.457e-05	5.122e-12	1.888e-02
9.100e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.457e-05	5.122e-12	1.888e-02
9.200e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.163e-06	5.122e-12	1.888e-02
9.300e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.163e-06	5.122e-12	1.888e-02
9.400e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.860e-03	1.701e-02	1.011e-06	5.122e-12	1.888e-02
9.500e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.860e-03	1.701e-02	1.011e-06	5.122e-12	1.888e-02
9.600e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.011e-06	5.122e-12	1.888e-02
9.700e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.163e-06	5.122e-12	1.888e-02
9.800e+03	1.131e-02	6.728e-05	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.163e-06	5.122e-12	1.888e-02
9.900e+03	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.163e-06	5.122e-12	1.888e-02
1.000e+04	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.163e-06	5.122e-12	1.888e-02
1.010e+04	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.163e-06	5.122e-12	1.888e-02
1.020e+04	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.163e-06	5.122e-12	1.888e-02
1.030e+04	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.701e-02	1.163e-06	5.122e-12	1.888e-02
1.040e+04	1.131e-02	2.629e-04	1.543e-02	1.337e-02	9.781e-03	1.688e-02	1.163e-06	5.122e-12	1.888e-02
1.050e+04	1.131e-02	2.629e-04	1.543e-02	1.337e-02	9.781e-03	1.688e-02	1.163e-06	4.589e-14	1.888e-02
1.060e+04	1.131e-02	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.688e-02	1.163e-06	4.589e-14	1.888e-02
1.070e+04	9.647e-03	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.688e-02	1.011e-06	2.304e-15	1.725e-02
1.080e+04	9.647e-03	2.629e-04	1.543e-02	1.344e-02	9.781e-03	1.688e-02	1.011e-06	2.304e-15	1.725e-02
1.090e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	1.011e-06	2.304e-15	1.725e-02
1.100e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	1.011e-06	2.304e-15	1.725e-02
1.110e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	1.011e-06	2.304e-15	1.725e-02
1.120e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	1.011e-06	2.304e-15	1.725e-02
1.130e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	1.011e-06	2.304e-15	1.725e-02
1.140e+04	8.461e-03	2.629e-04	1.543e-02	1.417e-02	9.860e-03	1.701e-02	1.011e-06	2.304e-15	1.725e-02
