problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
xor;me-hebbian-network;12;[2];250;25000;25000;2.05160e+01;55;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;3.04470e-01;1.69523e-02
xor;me-hebbian-network;25;[2];250;25000;25000;2.05350e+01;57;10;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.65568e-01;2.10614e-03
xor;me-hebbian-network;27;[2];250;25000;25000;2.05730e+01;56;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;6.50000e-01;1.95763e-01;7.86251e-02
xor;me-hebbian-network;19;[2];250;25000;25000;2.06100e+01;56;6;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.33939e-01;1.53591e-03
xor;me-hebbian-network;20;[2];250;25000;25000;2.06220e+01;55;8;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.62508e-01;2.89409e-06
xor;me-hebbian-network;6;[2];250;25000;25000;2.06310e+01;54;39;2;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;5.11673e-01;1.96684e-08
xor;me-hebbian-network;5;[2];250;25000;25000;2.07790e+01;52;1;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.50000e-01;3.01870e-01;1.10927e-02
xor;me-hebbian-network;1;[2];250;25000;25000;2.08230e+01;56;2;1;1.00000e+00;1.00000e+00;1.00000e+00;4;6.50000e-01;5.41430e-01;6.87620e-08
xor;me-hebbian-network;13;[2];250;25000;25000;2.08330e+01;77;12;3;1.00000e+00;1.00000e+00;1.00000e+00;4;5.50000e-01;3.09962e-01;1.66481e-02
xor;me-hebbian-network;22;[2];250;25000;25000;2.08400e+01;55;8;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;4.56974e-01;1.29533e-02
xor;me-hebbian-network;28;[2];250;25000;25000;2.08430e+01;55;40;1;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;-4.32720e-02;1.54318e-02
xor;me-hebbian-network;24;[2];250;25000;25000;2.08460e+01;55;3;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;-1.70634e-02;1.01424e-02
xor;me-hebbian-network;15;[2];250;25000;25000;2.08590e+01;53;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.14425e-01;1.73788e-03
xor;me-hebbian-network;21;[2];250;25000;25000;2.08650e+01;78;8;3;1.00000e+00;1.00000e+00;1.00000e+00;4;5.50000e-01;3.85474e-01;9.55500e-02
xor;me-hebbian-network;23;[2];250;25000;25000;2.08860e+01;55;8;3;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.45945e-01;5.10246e-03
xor;me-hebbian-network;10;[2];250;25000;25000;2.08820e+01;55;39;2;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;-1.00777e-01;2.03798e-02
xor;me-hebbian-network;11;[2];250;25000;25000;2.08970e+01;55;37;2;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;5.17131e-01;7.87886e-08
xor;me-hebbian-network;2;[2];250;25000;25000;2.09100e+01;53;36;2;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;4.13074e-01;2.67495e-06
xor;me-hebbian-network;8;[2];250;25000;25000;2.09060e+01;56;7;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;4.96646e-01;1.48789e-02
xor;me-hebbian-network;17;[2];250;25000;25000;2.09280e+01;54;37;2;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;3.43546e-01;1.16227e-02
xor;me-hebbian-network;16;[2];250;25000;25000;2.09530e+01;55;7;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.50887e-01;6.72837e-05
xor;me-hebbian-network;18;[2];250;25000;25000;2.09570e+01;55;37;3;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;-7.70623e-02;1.75229e-02
xor;me-hebbian-network;4;[2];250;25000;25000;2.09620e+01;54;1;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.45122e-01;5.27587e-04
xor;me-hebbian-network;14;[2];250;25000;25000;2.09570e+01;57;2;5;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;5.54847e-01;5.17887e-04
xor;me-hebbian-network;29;[2];250;25000;25000;2.09660e+01;79;13;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.50000e-01;3.58384e-01;3.63863e-02
xor;me-hebbian-network;26;[2];250;25000;25000;2.09610e+01;54;5;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;4.47427e-01;1.76318e-02
xor;me-hebbian-network;9;[2];250;25000;25000;2.09750e+01;53;2;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;3.14265e-01;1.89240e-02
xor;me-hebbian-network;3;[2];250;25000;25000;2.09780e+01;56;40;1;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;-2.55057e-02;5.07400e-03
xor;me-hebbian-network;30;[2];250;25000;25000;2.09750e+01;54;9;1;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;4.86250e-01;8.84114e-03
xor;me-hebbian-network;7;[2];250;25000;25000;2.09840e+01;54;2;2;1.00000e+00;1.00000e+00;1.00000e+00;4;5.00000e-01;4.95688e-01;3.10827e-03
xor;me-hebbian-synapse;1;[2];250;25000;25000;2.22490e+01;98;63;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.61031e-02;1.07355e-02
xor;me-hebbian-synapse;2;[2];250;25000;25000;2.23300e+01;97;67;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;5.74109e-01;1.58890e-02
xor;me-hebbian-synapse;3;[2];250;25000;25000;2.23480e+01;97;70;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;5.48880e-02;1.04912e-02
xor;me-hebbian-synapse;5;[2];250;25000;25000;2.24680e+01;97;69;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;7.13382e-02;1.70134e-02
xor;me-hebbian-synapse;4;[2];250;25000;25000;2.25270e+01;92;60;3;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;9.37102e-02;8.87664e-03
xor;me-hebbian-synapse;6;[2];250;25000;25000;2.37960e+01;92;68;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;2.18308e-01;1.46847e-02
xor;me-hebbian-synapse;9;[2];250;25000;25000;2.46230e+01;100;76;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;3.32338e-01;1.29119e-02
xor;me-hebbian-synapse;11;[2];250;25000;25000;2.46130e+01;100;65;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;3.92606e-01;5.37958e-03
xor;me-hebbian-synapse;12;[2];250;25000;25000;2.45980e+01;97;77;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;8.96135e-02;1.38821e-02
xor;me-hebbian-synapse;16;[2];250;25000;25000;2.46170e+01;100;61;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;9.58298e-02;9.18764e-03
xor;me-hebbian-synapse;10;[2];250;25000;25000;2.47730e+01;94;74;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;9.93737e-02;1.87093e-02
xor;me-hebbian-synapse;8;[2];250;25000;25000;2.53560e+01;98;58;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;2.95127e-01;1.58114e-02
xor;me-hebbian-synapse;14;[2];250;25000;25000;2.64990e+01;97;77;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;5.38566e-02;1.25141e-02
xor;me-hebbian-synapse;19;[2];250;25000;25000;2.65720e+01;95;69;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;5.19917e-02;1.83413e-03
xor;me-hebbian-synapse;13;[2];250;25000;25000;2.66360e+01;100;67;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.73466e-01;1.41694e-02
xor;me-hebbian-synapse;7;[2];250;25000;25000;2.78530e+01;100;67;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;1.46139e-02;1.28643e-02
xor;me-hebbian-synapse;25;[2];250;25000;25000;2.65860e+01;100;65;3;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;1.17261e-01;4.81363e-03
xor;me-hebbian-synapse;15;[2];250;25000;25000;2.67550e+01;99;68;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;2.84745e-01;3.08164e-02
xor;me-hebbian-synapse;21;[2];250;25000;25000;2.77670e+01;100;65;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;8.03327e-02;7.21351e-03
xor;me-hebbian-synapse;23;[2];250;25000;25000;2.77690e+01;100;74;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;1.90297e-01;2.78958e-02
xor;me-hebbian-synapse;20;[2];250;25000;25000;2.77910e+01;100;50;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;3.96023e-01;3.46993e-02
