problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
avgLastBoolScore-fitness;me-hebbian-synapse;4;[2];300;30000;30000;4.76500e+00;90;75;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;-5.00541e-02;1.21265e-02
avgLastBoolScore-fitness;me-hebbian-synapse;10;[2];300;30000;30000;4.80700e+00;95;75;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;-9.62138e-03;8.19826e-03
avgLastBoolScore-fitness;me-hebbian-synapse;9;[2];300;30000;30000;4.82700e+00;98;79;3;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;3.03986e-01;1.52887e-02
avgLastBoolScore-fitness;me-hebbian-synapse;1;[2];300;30000;30000;4.87400e+00;97;72;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.56213e-01;1.91925e-02
avgLastBoolScore-fitness;me-hebbian-synapse;8;[2];300;30000;30000;4.89900e+00;98;65;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;2.84761e-01;3.05655e-02
avgLastBoolScore-fitness;me-hebbian-synapse;2;[2];300;30000;30000;4.90100e+00;99;59;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.05365e-01;1.51415e-02
avgLastBoolScore-fitness;me-hebbian-synapse;3;[2];300;30000;30000;4.92400e+00;100;68;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;2.90639e-01;1.29408e-02
avgLastBoolScore-fitness;me-hebbian-synapse;6;[2];300;30000;30000;4.92500e+00;95;81;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;9.71020e-02;9.96348e-03
avgLastBoolScore-fitness;me-hebbian-synapse;7;[2];300;30000;30000;4.93400e+00;98;83;6;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;6.70459e-02;1.17614e-02
avgLastBoolScore-fitness;me-hebbian-synapse;5;[2];300;30000;30000;4.94600e+00;100;65;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;5.40599e-02;4.51959e-03
avgLastBoolScore-fitness;me-hebbian-network;1;[2];300;30000;30000;4.10300e+00;46;28;4;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;3.98396e-03;1.57971e-02
avgLastBoolScore-fitness;me-hebbian-network;4;[2];300;30000;30000;4.15300e+00;45;31;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;5.24519e-01;2.02843e-06
