n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
1.370e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.380e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.390e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.400e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.410e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.420e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.430e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.440e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.450e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.460e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.470e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.480e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
1.490e+04	1.700e-01	6.632e-02	2.921e-01	3.341e-01	1.271e-02	5.913e-01	9.809e-01	1.614e-09	1.000e+00
