n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.increase	xor._.me.hebbian.network.best.quality.increase.min	xor._.me.hebbian.network.best.quality.increase.max	xor._.me.hebbian.synapse.best.quality.increase	xor._.me.hebbian.synapse.best.quality.increase.min	xor._.me.hebbian.synapse.best.quality.increase.max	xor._.me.freeForm.best.quality.increase	xor._.me.freeForm.best.quality.increase.min	xor._.me.freeForm.best.quality.increase.max
5.600e+03	2.827e-01	2.770e-01	3.028e-01	6.871e-01	5.269e-01	8.652e-01	5.636e-01	1.412e-01	7.994e-01
5.700e+03	2.841e-01	2.770e-01	2.969e-01	6.871e-01	5.269e-01	8.652e-01	5.293e-01	1.250e-01	7.454e-01
5.800e+03	2.841e-01	2.770e-01	2.969e-01	6.871e-01	5.269e-01	8.652e-01	5.636e-01	1.250e-01	7.994e-01
5.900e+03	2.841e-01	2.770e-01	2.969e-01	6.871e-01	5.485e-01	8.652e-01	5.636e-01	1.250e-01	7.994e-01
6.000e+03	2.841e-01	2.770e-01	2.969e-01	6.871e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	7.994e-01
6.100e+03	2.841e-01	2.770e-01	2.969e-01	6.871e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	7.994e-01
6.200e+03	2.841e-01	2.770e-01	2.969e-01	6.871e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	7.994e-01
6.300e+03	2.867e-01	2.770e-01	3.028e-01	6.871e-01	5.485e-01	8.652e-01	4.688e-01	1.585e-01	7.454e-01
6.400e+03	2.867e-01	2.770e-01	3.028e-01	5.979e-01	5.269e-01	8.652e-01	4.688e-01	1.585e-01	7.454e-01
6.500e+03	2.867e-01	2.770e-01	3.028e-01	5.979e-01	5.269e-01	8.652e-01	4.688e-01	1.585e-01	7.454e-01
6.600e+03	2.867e-01	2.775e-01	3.028e-01	5.961e-01	5.269e-01	8.652e-01	4.688e-01	1.585e-01	7.331e-01
6.700e+03	2.867e-01	2.775e-01	2.969e-01	5.961e-01	5.269e-01	8.652e-01	4.688e-01	1.585e-01	7.331e-01
6.800e+03	2.867e-01	2.775e-01	2.948e-01	5.961e-01	5.269e-01	8.652e-01	4.688e-01	1.585e-01	7.331e-01
6.900e+03	2.841e-01	2.775e-01	2.940e-01	5.961e-01	5.269e-01	8.652e-01	4.688e-01	1.585e-01	7.331e-01
7.000e+03	2.841e-01	2.775e-01	2.940e-01	5.961e-01	5.485e-01	8.652e-01	4.330e-01	1.585e-01	6.250e-01
7.100e+03	2.827e-01	2.770e-01	2.932e-01	5.961e-01	5.485e-01	8.652e-01	4.330e-01	1.585e-01	6.250e-01
7.200e+03	2.841e-01	2.775e-01	2.932e-01	5.961e-01	5.485e-01	8.652e-01	4.688e-01	1.585e-01	6.477e-01
7.300e+03	2.827e-01	2.775e-01	2.932e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.545e-01
7.400e+03	2.827e-01	2.775e-01	2.932e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.545e-01
7.500e+03	2.827e-01	2.775e-01	2.932e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.545e-01
7.600e+03	2.827e-01	2.775e-01	2.932e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.678e-01
7.700e+03	2.827e-01	2.775e-01	2.932e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.678e-01
7.800e+03	2.827e-01	2.775e-01	2.932e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.678e-01
7.900e+03	2.827e-01	2.775e-01	2.932e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.678e-01
8.000e+03	2.827e-01	2.775e-01	2.932e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.545e-01
8.100e+03	2.825e-01	2.770e-01	2.924e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.545e-01
8.200e+03	2.825e-01	2.770e-01	2.924e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.545e-01
8.300e+03	2.825e-01	2.770e-01	2.924e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.545e-01
8.400e+03	2.825e-01	2.770e-01	2.924e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.545e-01
8.500e+03	2.825e-01	2.770e-01	2.903e-01	5.961e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.678e-01
8.600e+03	2.825e-01	2.770e-01	2.883e-01	5.951e-01	5.485e-01	8.652e-01	5.293e-01	1.585e-01	6.678e-01
8.700e+03	2.825e-01	2.770e-01	2.883e-01	5.919e-01	5.485e-01	8.521e-01	5.293e-01	1.585e-01	6.678e-01
8.800e+03	2.825e-01	2.770e-01	2.883e-01	5.919e-01	5.485e-01	8.521e-01	5.293e-01	1.585e-01	6.678e-01
8.900e+03	2.825e-01	2.770e-01	2.883e-01	5.919e-01	5.485e-01	8.521e-01	5.293e-01	1.585e-01	6.678e-01
9.000e+03	2.825e-01	2.770e-01	2.883e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
9.100e+03	2.825e-01	2.770e-01	2.883e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
9.200e+03	2.825e-01	2.770e-01	2.883e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
9.300e+03	2.825e-01	2.770e-01	2.883e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
9.400e+03	2.825e-01	2.770e-01	2.883e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
9.500e+03	2.825e-01	2.770e-01	2.883e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
9.600e+03	2.825e-01	2.770e-01	2.883e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
9.700e+03	2.825e-01	2.754e-01	2.904e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
9.800e+03	2.825e-01	2.754e-01	2.904e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
9.900e+03	2.825e-01	2.750e-01	2.904e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
1.000e+04	2.825e-01	2.750e-01	2.904e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
1.010e+04	2.825e-01	2.750e-01	2.904e-01	5.919e-01	5.485e-01	8.521e-01	5.847e-01	1.585e-01	7.454e-01
1.020e+04	2.825e-01	2.750e-01	2.904e-01	5.806e-01	5.485e-01	7.781e-01	5.847e-01	1.585e-01	7.454e-01
1.030e+04	2.825e-01	2.750e-01	2.904e-01	5.919e-01	5.533e-01	7.781e-01	5.847e-01	1.585e-01	7.454e-01
