problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
xor;hebbian-network;27;[2];250;25000;25000;1.03230e+01;42;30;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.42208e-02;9.93768e-03
xor;hebbian-network;13;[2];250;25000;25000;1.03340e+01;51;34;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;1.14725e-01;1.41077e-02
xor;hebbian-network;16;[2];250;25000;25000;1.03410e+01;39;28;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.76995e-01;1.89528e-06
xor;hebbian-network;28;[2];250;25000;25000;1.03440e+01;52;2;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.29433e-01;1.29803e-02
xor;hebbian-network;22;[2];250;25000;25000;1.03470e+01;44;30;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;1.28939e-01;1.33315e-02
xor;hebbian-network;12;[2];250;25000;25000;1.03500e+01;47;28;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;1.24071e-01;1.62537e-02
xor;hebbian-network;2;[2];250;25000;25000;1.03520e+01;48;29;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;5.30009e-01;1.32537e-06
xor;hebbian-network;11;[2];250;25000;25000;1.03540e+01;49;29;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.76158e-01;6.35375e-08
xor;hebbian-network;30;[2];250;25000;25000;1.03600e+01;49;29;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;-4.18974e-02;1.65889e-02
xor;hebbian-network;14;[2];250;25000;25000;1.03830e+01;48;1;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.35265e-01;1.04211e-02
xor;hebbian-network;26;[2];250;25000;25000;1.04130e+01;44;31;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;2.08886e-02;1.59809e-02
xor;hebbian-network;23;[2];250;25000;25000;1.04210e+01;42;29;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.03091e-02;2.07945e-02
xor;hebbian-network;20;[2];250;25000;25000;1.04230e+01;41;25;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.89112e-01;9.30577e-06
xor;hebbian-network;18;[2];250;25000;25000;1.04270e+01;41;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.26082e-01;1.08386e-02
xor;hebbian-network;1;[2];250;25000;25000;1.04260e+01;46;28;4;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;3.98396e-03;1.57971e-02
xor;hebbian-network;15;[2];250;25000;25000;1.04370e+01;44;31;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.88362e-01;3.13999e-07
xor;hebbian-network;24;[2];250;25000;25000;1.04310e+01;51;3;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.83558e-01;1.22536e-02
xor;hebbian-network;29;[2];250;25000;25000;1.04500e+01;44;30;4;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.91905e-01;1.01100e-07
xor;hebbian-network;3;[2];250;25000;25000;1.04510e+01;49;30;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;1.13658e-02;1.94776e-02
xor;hebbian-network;4;[2];250;25000;25000;1.04530e+01;43;31;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;5.24519e-01;2.02843e-06
xor;hebbian-network;17;[2];250;25000;25000;1.04450e+01;46;2;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.91020e-01;3.33503e-02
xor;hebbian-network;19;[2];250;25000;25000;1.04580e+01;40;26;4;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.69973e-01;1.74179e-03
xor;hebbian-network;21;[2];250;25000;25000;1.04520e+01;39;25;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.39044e-01;2.62871e-03
xor;hebbian-network;9;[2];250;25000;25000;1.04520e+01;51;3;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.91741e-01;9.04284e-03
xor;hebbian-network;8;[2];250;25000;25000;1.04540e+01;47;33;4;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;3.03277e-01;1.43218e-02
xor;hebbian-network;10;[2];250;25000;25000;1.04550e+01;41;27;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.93862e-02;2.22661e-02
xor;hebbian-network;7;[2];250;25000;25000;1.04600e+01;48;28;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;5.25880e-01;9.52026e-05
xor;hebbian-network;6;[2];250;25000;25000;1.04600e+01;44;30;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.84024e-01;1.96585e-08
xor;hebbian-network;5;[2];250;25000;25000;1.04620e+01;51;5;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.80929e-01;2.95766e-02
xor;hebbian-network;25;[2];250;25000;25000;1.04630e+01;49;31;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;4.81837e-01;8.01297e-06
xor;hebbian-synapse;1;[2];250;25000;25000;8.41100e+00;97;68;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.56213e-01;1.91925e-02
xor;hebbian-synapse;2;[2];250;25000;25000;8.86200e+00;99;54;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.05365e-01;1.51415e-02
xor;hebbian-synapse;3;[2];250;25000;25000;9.06200e+00;100;66;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;2.90639e-01;1.29408e-02
xor;hebbian-synapse;4;[2];250;25000;25000;9.32900e+00;90;71;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;-5.00541e-02;1.21265e-02
xor;hebbian-synapse;6;[2];250;25000;25000;9.33500e+00;94;75;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;9.71020e-02;9.96348e-03
xor;hebbian-synapse;5;[2];250;25000;25000;9.50400e+00;100;65;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;5.40599e-02;4.51959e-03
xor;hebbian-synapse;7;[2];250;25000;25000;1.00620e+01;98;82;6;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;6.70459e-02;1.17614e-02
xor;hebbian-synapse;8;[2];250;25000;25000;1.02350e+01;98;61;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;2.84761e-01;3.05655e-02
xor;hebbian-synapse;11;[2];250;25000;25000;1.09850e+01;94;68;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;-1.81152e-02;5.03937e-03
xor;hebbian-synapse;10;[2];250;25000;25000;1.10500e+01;95;74;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;-9.62138e-03;8.19826e-03
xor;hebbian-synapse;14;[2];250;25000;25000;1.10580e+01;99;73;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;9.23047e-02;1.43744e-02
xor;hebbian-synapse;13;[2];250;25000;25000;1.12200e+01;100;67;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.28984e-01;1.16246e-02
xor;hebbian-synapse;15;[2];250;25000;25000;1.13200e+01;98;72;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.55469e-01;1.09955e-02
xor;hebbian-synapse;12;[2];250;25000;25000;1.13140e+01;96;81;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;9.44426e-02;1.23131e-02
xor;hebbian-synapse;16;[2];250;25000;25000;1.13150e+01;97;66;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;9.72530e-02;3.07424e-02
xor;hebbian-synapse;9;[2];250;25000;25000;1.13970e+01;98;74;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;3.03986e-01;1.52887e-02
xor;hebbian-synapse;18;[2];250;25000;25000;1.14730e+01;94;77;3;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;9.45848e-02;1.41937e-02
xor;hebbian-synapse;22;[2];250;25000;25000;1.14660e+01;99;56;7;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;2.27223e-01;1.72924e-02
xor;hebbian-synapse;17;[2];250;25000;25000;1.17010e+01;96;72;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;1.58309e-01;1.47868e-02
xor;hebbian-synapse;19;[2];250;25000;25000;1.17010e+01;97;77;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;2.25541e-02;1.66478e-02
xor;hebbian-synapse;21;[2];250;25000;25000;1.16990e+01;96;57;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.38579e-01;1.65726e-02
xor;hebbian-synapse;27;[2];250;25000;25000;1.16830e+01;94;75;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;1.59367e-02;2.48912e-03
xor;hebbian-synapse;24;[2];250;25000;25000;1.18320e+01;97;61;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;3.82340e-01;1.75330e-02
xor;hebbian-synapse;23;[2];250;25000;25000;1.18350e+01;96;73;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;9.33329e-02;1.57468e-02
xor;hebbian-synapse;26;[2];250;25000;25000;1.18990e+01;99;64;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;5.44846e-03;4.81950e-03
xor;hebbian-synapse;20;[2];250;25000;25000;1.19200e+01;96;69;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;7.57725e-02;1.05337e-02
xor;hebbian-synapse;28;[2];250;25000;25000;1.19030e+01;97;74;2;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;1.76864e-01;1.33094e-02
xor;hebbian-synapse;25;[2];250;25000;25000;1.20400e+01;99;43;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.23589e-01;1.95231e-02
xor;hebbian-synapse;29;[2];250;25000;25000;1.23210e+01;100;75;1;1.00000e+00;1.00000e+00;1.00000e+00;36;1.00000e+00;4.51692e-01;1.49362e-02
