n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.non.learning.stateless.as.numrl.agent.sim.sequentialXor.avg.UNLIMITED.max
4.200e+03	4.548e-01	-2.772e-02	5.000e-01	5.919e-01	4.432e-01	7.213e-01	6.723e-01	5.000e-01	1.000e+00
4.300e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	4.616e-01	7.213e-01	9.861e-01	5.000e-01	1.000e+00
4.400e+03	4.548e-01	-2.772e-02	5.000e-01	5.972e-01	4.985e-01	7.629e-01	9.997e-01	5.000e-01	1.000e+00
4.500e+03	4.548e-01	-2.772e-02	5.000e-01	5.972e-01	4.616e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
4.600e+03	4.191e-01	-2.772e-02	5.000e-01	5.919e-01	4.529e-01	7.475e-01	9.999e-01	5.000e-01	1.000e+00
4.700e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	4.432e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
4.800e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	4.432e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
4.900e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	4.432e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
5.000e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	4.432e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
5.100e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	4.432e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
5.200e+03	4.548e-01	-2.772e-02	5.000e-01	5.919e-01	4.432e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
5.300e+03	4.548e-01	-2.772e-02	5.000e-01	5.919e-01	4.432e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
5.400e+03	4.548e-01	-2.772e-02	5.000e-01	5.919e-01	4.432e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
5.500e+03	4.548e-01	-2.772e-02	5.000e-01	5.527e-01	3.794e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
5.600e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	3.794e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
5.700e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	3.794e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
5.800e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	3.529e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
5.900e+03	4.548e-01	-2.772e-02	5.000e-01	5.527e-01	3.324e-01	7.010e-01	1.000e+00	5.000e-01	1.000e+00
6.000e+03	4.548e-01	-2.772e-02	5.000e-01	5.527e-01	3.324e-01	7.010e-01	1.000e+00	5.000e-01	1.000e+00
6.100e+03	4.548e-01	-2.772e-02	5.000e-01	5.527e-01	3.324e-01	7.010e-01	1.000e+00	5.000e-01	1.000e+00
6.200e+03	4.548e-01	-2.772e-02	5.000e-01	5.527e-01	3.324e-01	7.010e-01	1.000e+00	5.000e-01	1.000e+00
6.300e+03	4.548e-01	-2.772e-02	5.000e-01	5.527e-01	3.324e-01	7.010e-01	1.000e+00	5.000e-01	1.000e+00
6.400e+03	4.548e-01	-2.772e-02	5.000e-01	5.527e-01	2.642e-01	7.010e-01	1.000e+00	5.000e-01	1.000e+00
6.500e+03	4.548e-01	-2.772e-02	5.000e-01	5.527e-01	2.642e-01	7.010e-01	1.000e+00	5.000e-01	1.000e+00
6.600e+03	4.548e-01	-2.772e-02	5.000e-01	5.527e-01	3.207e-01	7.010e-01	1.000e+00	5.000e-01	1.000e+00
6.700e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	3.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
6.800e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	3.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
6.900e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	3.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
7.000e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	3.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
7.100e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	3.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
7.200e+03	4.548e-01	-2.772e-02	5.000e-01	5.804e-01	3.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
7.300e+03	4.560e-01	2.878e-02	5.000e-01	5.804e-01	3.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
7.400e+03	4.560e-01	2.878e-02	5.000e-01	5.804e-01	3.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
7.500e+03	4.560e-01	2.878e-02	5.000e-01	5.804e-01	3.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
7.600e+03	4.560e-01	2.878e-02	5.000e-01	5.804e-01	3.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
7.700e+03	4.560e-01	2.878e-02	5.000e-01	5.804e-01	2.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
7.800e+03	4.560e-01	2.878e-02	5.000e-01	5.804e-01	2.521e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
7.900e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	3.324e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
8.000e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.532e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
8.100e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.661e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
8.200e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.661e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
8.300e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.661e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
8.400e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.661e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
8.500e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.661e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
8.600e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.661e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
8.700e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.661e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
8.800e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.661e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
8.900e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.661e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
9.000e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	3.324e-01	7.475e-01	1.000e+00	5.000e-01	1.000e+00
9.100e+03	4.560e-01	2.878e-02	5.000e-01	5.972e-01	3.324e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
9.200e+03	4.560e-01	2.878e-02	5.000e-01	5.972e-01	3.324e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
9.300e+03	4.560e-01	2.878e-02	5.000e-01	5.972e-01	3.324e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
9.400e+03	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.324e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
9.500e+03	4.560e-01	2.878e-02	5.000e-01	5.972e-01	3.262e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
9.600e+03	4.560e-01	2.878e-02	5.000e-01	5.972e-01	2.661e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
9.700e+03	4.560e-01	2.878e-02	5.000e-01	5.972e-01	2.661e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
9.800e+03	4.560e-01	2.878e-02	5.000e-01	5.972e-01	2.661e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
9.900e+03	4.560e-01	2.878e-02	5.000e-01	5.972e-01	2.661e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
1.000e+04	4.560e-01	2.878e-02	5.000e-01	5.972e-01	2.661e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
1.010e+04	4.560e-01	2.878e-02	5.000e-01	5.972e-01	2.661e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
1.020e+04	4.560e-01	2.878e-02	5.000e-01	5.972e-01	2.661e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
1.030e+04	4.560e-01	2.878e-02	5.000e-01	5.972e-01	2.661e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
1.040e+04	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.324e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
1.050e+04	4.560e-01	2.878e-02	5.000e-01	5.972e-01	2.661e-01	7.670e-01	1.000e+00	5.000e-01	1.000e+00
1.060e+04	4.560e-01	2.878e-02	5.000e-01	5.919e-01	2.661e-01	7.629e-01	1.000e+00	5.000e-01	1.000e+00
1.070e+04	4.984e-01	9.807e-02	5.000e-01	5.972e-01	2.661e-01	7.670e-01	1.000e+00	5.000e-01	1.000e+00
1.080e+04	5.000e-01	9.807e-02	5.000e-01	5.972e-01	2.661e-01	7.670e-01	9.999e-01	5.000e-01	1.000e+00
1.090e+04	5.000e-01	9.807e-02	5.000e-01	5.919e-01	2.661e-01	7.670e-01	1.000e+00	5.000e-01	1.000e+00
1.100e+04	5.000e-01	9.807e-02	5.000e-01	5.804e-01	2.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.110e+04	5.000e-01	9.807e-02	5.000e-01	5.919e-01	2.661e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.120e+04	5.000e-01	9.807e-02	5.000e-01	5.919e-01	2.661e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.130e+04	5.000e-01	9.807e-02	5.000e-01	5.919e-01	2.661e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.140e+04	5.000e-01	9.807e-02	5.000e-01	5.919e-01	2.661e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.150e+04	5.000e-01	9.807e-02	5.000e-01	5.919e-01	2.661e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.160e+04	5.000e-01	9.807e-02	5.000e-01	5.919e-01	2.661e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.170e+04	5.000e-01	9.807e-02	5.000e-01	5.919e-01	2.661e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.180e+04	5.000e-01	9.807e-02	5.000e-01	5.919e-01	2.661e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.190e+04	5.000e-01	9.807e-02	5.000e-01	5.804e-01	2.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.200e+04	5.000e-01	9.807e-02	5.000e-01	5.804e-01	2.661e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.210e+04	5.000e-01	9.807e-02	5.000e-01	5.802e-01	2.324e-01	7.010e-01	1.000e+00	5.000e-01	1.000e+00
1.220e+04	5.000e-01	2.398e-01	5.000e-01	5.804e-01	2.661e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.230e+04	5.000e-01	-4.066e-14	5.000e-01	5.802e-01	2.324e-01	7.213e-01	1.000e+00	5.000e-01	1.000e+00
1.240e+04	5.000e-01	-4.066e-14	5.000e-01	5.527e-01	1.709e-01	7.010e-01	1.000e+00	5.000e-01	1.000e+00
1.250e+04	4.560e-01	-4.066e-14	5.000e-01	5.527e-01	2.324e-01	7.010e-01	1.000e+00	5.000e-01	1.000e+00
1.260e+04	5.000e-01	-4.066e-14	5.000e-01	5.376e-01	1.736e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.270e+04	5.000e-01	-4.066e-14	5.000e-01	5.376e-01	2.324e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.280e+04	5.000e-01	-4.066e-14	5.000e-01	5.376e-01	2.324e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.290e+04	5.000e-01	-4.066e-14	5.000e-01	5.376e-01	2.324e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.300e+04	5.000e-01	-4.066e-14	5.000e-01	5.376e-01	2.324e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.310e+04	5.000e-01	-4.066e-14	5.000e-01	5.376e-01	2.324e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.320e+04	5.000e-01	-4.066e-14	5.000e-01	5.376e-01	2.324e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.330e+04	5.000e-01	-4.066e-14	5.000e-01	5.376e-01	2.324e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.340e+04	5.000e-01	-4.066e-14	5.000e-01	5.376e-01	2.324e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.350e+04	5.000e-01	-4.066e-14	5.000e-01	5.376e-01	2.324e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.360e+04	5.000e-01	-4.066e-14	5.000e-01	5.376e-01	2.324e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.370e+04	5.000e-01	2.398e-01	5.000e-01	5.376e-01	2.324e-01	6.888e-01	1.000e+00	5.000e-01	1.000e+00
1.380e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	2.324e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.390e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.400e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.410e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.420e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.430e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.440e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.450e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.460e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.470e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.480e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.490e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.500e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.510e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.520e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.530e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.540e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.550e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.560e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.570e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.580e+04	5.000e-01	2.453e-01	5.000e-01	4.529e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.590e+04	5.000e-01	2.453e-01	5.000e-01	4.432e-01	1.626e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.600e+04	5.000e-01	2.453e-01	5.000e-01	4.432e-01	2.216e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.610e+04	5.000e-01	2.453e-01	5.000e-01	4.432e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.620e+04	5.000e-01	2.453e-01	5.000e-01	4.432e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.630e+04	5.000e-01	2.453e-01	5.000e-01	4.432e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.640e+04	5.000e-01	2.453e-01	5.000e-01	4.432e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.650e+04	5.000e-01	2.453e-01	5.000e-01	4.432e-01	1.709e-01	6.317e-01	1.000e+00	5.000e-01	1.000e+00
1.660e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.626e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.670e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.680e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.690e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.700e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.710e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.720e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.730e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.740e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.750e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.760e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.770e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.780e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.790e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.800e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.810e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.820e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
1.830e+04	5.000e-01	2.453e-01	5.000e-01	4.067e-01	1.709e-01	6.096e-01	1.000e+00	5.000e-01	1.000e+00
