problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
xor;hebbian-network;1;[2];126;25100;12600;1.17200e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;4;5.50000e-01;5.03927e-01;1.50993e-01
xor;hebbian-network;2;[2];126;25100;12600;9.37000e-01;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;3.43817e-01;5.46734e-11
xor;hebbian-network;3;[2];126;25100;12600;8.80000e-01;100;9;12;1.00000e+00;1.00000e+00;1.00000e+00;4;5.50000e-01;3.07091e-01;1.19085e-02
xor;hebbian-network;4;[2];126;25100;12600;8.15000e-01;100;14;86;1.00000e+00;1.00000e+00;1.00000e+00;4;5.50000e-01;3.16789e-01;2.82090e-02
xor;hebbian-network;5;[2];126;25100;12600;8.19000e-01;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;1.96751e-01;0.00000e+00
xor;hebbian-network;6;[2];126;25100;12600;8.50000e-01;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;3.35132e-01;3.81907e-12
xor;hebbian-network;7;[2];126;25100;12600;7.97000e-01;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;2.97939e-01;0.00000e+00
xor;hebbian-network;8;[2];126;25100;12600;8.41000e-01;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;2.85904e-01;1.67954e-05
xor;hebbian-network;9;[2];126;25100;12600;8.42000e-01;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;3.01490e-01;0.00000e+00
xor;hebbian-network;10;[2];126;25100;12600;8.30000e-01;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;2.96040e-01;0.00000e+00
xor;hebbian-network;11;[2];126;25100;12600;7.83000e-01;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;4;4.50000e-01;3.25088e-01;0.00000e+00
