problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
avgLastBoolScore-fitness;me-hebbian-synapse;5;[8];300;30000;30000;7.21400e+00;99;57;3;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;3.08130e-01;3.63691e-02
avgLastBoolScore-fitness;me-hebbian-synapse;4;[8];300;30000;30000;7.26100e+00;100;52;2;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;9.06814e-01;3.62761e-03
avgLastBoolScore-fitness;me-hebbian-synapse;8;[8];300;30000;30000;7.33100e+00;99;61;1;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;9.63900e-01;1.72597e-03
avgLastBoolScore-fitness;me-hebbian-synapse;3;[8];300;30000;30000;7.38000e+00;98;52;2;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;3.12728e-01;3.87423e-02
avgLastBoolScore-fitness;me-hebbian-synapse;10;[8];300;30000;30000;7.38100e+00;97;64;1;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;5.85397e-01;1.96606e-02
avgLastBoolScore-fitness;me-hebbian-synapse;1;[8];300;30000;30000;7.39100e+00;100;66;1;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;4.80114e-01;1.49487e-02
avgLastBoolScore-fitness;me-hebbian-synapse;2;[8];300;30000;30000;7.39000e+00;98;62;1;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;5.13445e-01;1.64621e-02
avgLastBoolScore-fitness;me-hebbian-synapse;9;[8];300;30000;30000;7.40500e+00;99;58;3;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;8.37502e-01;9.71824e-03
avgLastBoolScore-fitness;me-hebbian-synapse;6;[8];300;30000;30000;7.40800e+00;99;60;4;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;3.58508e-01;2.50351e-02
avgLastBoolScore-fitness;me-hebbian-synapse;7;[8];300;30000;30000;7.41900e+00;100;62;1;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;4.60687e-01;2.88582e-02
avgLastBoolScore-fitness;me-hebbian-network;2;[8];300;30000;30000;7.35500e+00;54;5;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.16449e-01;3.81879e-02
avgLastBoolScore-fitness;me-hebbian-network;4;[8];300;30000;30000;7.39300e+00;56;22;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.55885e-01;7.82114e-02
avgLastBoolScore-fitness;me-hebbian-network;3;[8];300;30000;30000;7.40100e+00;60;26;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.99674e-01;3.93309e-02
avgLastBoolScore-fitness;me-hebbian-network;7;[8];300;30000;30000;7.36000e+00;59;20;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.62493e-01;1.35454e-01
avgLastBoolScore-fitness;me-hebbian-network;8;[8];300;30000;30000;7.36600e+00;58;24;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.13526e-01;3.69738e-02
avgLastBoolScore-fitness;me-hebbian-network;10;[8];300;30000;30000;7.37900e+00;51;19;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.83726e-01;6.38557e-02
avgLastBoolScore-fitness;me-hebbian-network;6;[8];300;30000;30000;7.38600e+00;55;25;3;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.84904e-01;3.05429e-02
avgLastBoolScore-fitness;me-hebbian-network;5;[8];300;30000;30000;7.38900e+00;51;22;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.78984e-01;9.78367e-02
avgLastBoolScore-fitness;me-hebbian-network;9;[8];300;30000;30000;7.39700e+00;56;23;4;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.06413e-01;3.50546e-02
avgLastBoolScore-fitness;me-hebbian-network;1;[8];300;30000;30000;7.47200e+00;55;42;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.00000e-01;9.26441e-02;3.69634e-02
avgLastBoolScore-fitness;me-freeForm;3;[8];300;30000;30000;1.55585e+03;100;72;1;1.00000e+00;1.00000e+00;1.00000e+00;79;1.00000e+00;1.95107e-01;0.00000e+00
avgLastBoolScore-fitness;me-freeForm;1;[8];300;30000;30000;1.55719e+03;99;30;37;1.00000e+00;1.00000e+00;1.00000e+00;54;1.00000e+00;2.64016e-01;1.65359e-01
avgLastBoolScore-fitness;me-freeForm;2;[8];300;30000;30000;1.55922e+03;100;7;1;1.00000e+00;1.00000e+00;1.00000e+00;1049;9.00000e-01;1.96438e-01;3.00925e-01
avgLastBoolScore-fitness;me-freeForm;6;[8];300;30000;30000;1.55965e+03;100;9;1;1.00000e+00;1.00000e+00;1.00000e+00;173;8.50000e-01;7.26429e-02;2.91337e-01
avgLastBoolScore-fitness;me-freeForm;7;[8];300;30000;30000;1.55999e+03;100;83;6;1.00000e+00;1.00000e+00;1.00000e+00;140;1.00000e+00;4.92849e-02;2.15208e-01
avgLastBoolScore-fitness;me-freeForm;10;[8];300;30000;30000;1.56025e+03;96;14;1;1.00000e+00;1.00000e+00;1.00000e+00;247;1.00000e+00;1.85939e-01;2.07689e-08
