problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
homo-same;mlp;25;[2, 2];300;30000;30000;5.31200e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;0.00000e+00
homo-same;mlp;16;[2, 2];300;30000;30000;5.32100e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;1.66533e-16
homo-same;mlp;12;[2, 2];300;30000;30000;5.33000e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;8.32667e-17
homo-same;mlp;22;[2, 2];300;30000;30000;5.33200e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;1.38778e-16
homo-same;mlp;4;[2, 2];300;30000;30000;5.33400e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;5.55112e-17
homo-same;mlp;8;[2, 2];300;30000;30000;5.33800e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;5.55112e-17
homo-same;mlp;28;[2, 2];300;30000;30000;5.34100e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;1.66533e-16
homo-same;mlp;7;[2, 2];300;30000;30000;5.34100e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;8.32667e-17
homo-same;mlp;3;[2, 2];300;30000;30000;5.34200e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;1.11022e-16
homo-same;mlp;10;[2, 2];300;30000;30000;5.34300e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;2.77556e-17
homo-same;mlp;15;[2, 2];300;30000;30000;5.34700e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;5.55112e-17
homo-same;mlp;26;[2, 2];300;30000;30000;5.34800e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;5.55112e-17
homo-same;mlp;9;[2, 2];300;30000;30000;5.34800e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;1.11022e-16
homo-same;mlp;17;[2, 2];300;30000;30000;5.34900e+00;100;100;100;1.00000e+00;1.00000e+00;1.00000e+00;15;1.00000e+00;0.00000e+00;5.55112e-17
