n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
6.000e+03	1.148e-02	6.728e-05	1.556e-02	1.417e-02	9.860e-03	1.688e-02	3.009e-01	2.229e-01	3.757e-01
6.100e+03	1.148e-02	6.728e-05	1.556e-02	1.417e-02	9.860e-03	1.688e-02	3.068e-01	2.229e-01	3.785e-01
6.200e+03	1.148e-02	6.728e-05	1.556e-02	1.417e-02	9.860e-03	1.688e-02	3.068e-01	2.224e-01	3.785e-01
6.300e+03	1.148e-02	6.728e-05	1.556e-02	1.417e-02	9.860e-03	1.688e-02	3.173e-01	2.229e-01	3.802e-01
6.400e+03	1.148e-02	6.728e-05	1.556e-02	1.417e-02	9.860e-03	1.701e-02	3.068e-01	2.203e-01	3.785e-01
6.500e+03	1.148e-02	6.728e-05	1.556e-02	1.417e-02	9.860e-03	1.701e-02	3.068e-01	2.203e-01	3.785e-01
6.600e+03	1.148e-02	6.728e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.068e-01	2.203e-01	3.785e-01
6.700e+03	1.148e-02	6.728e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.068e-01	2.203e-01	3.785e-01
6.800e+03	1.148e-02	6.728e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.068e-01	2.203e-01	3.785e-01
6.900e+03	1.148e-02	6.728e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.173e-01	2.224e-01	3.785e-01
7.000e+03	1.148e-02	6.728e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.173e-01	2.203e-01	3.785e-01
7.100e+03	1.148e-02	6.728e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.173e-01	2.203e-01	3.785e-01
7.200e+03	1.148e-02	6.728e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.173e-01	2.203e-01	3.785e-01
7.300e+03	1.148e-02	1.988e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.173e-01	2.203e-01	3.785e-01
7.400e+03	1.148e-02	1.988e-05	1.556e-02	1.344e-02	9.781e-03	1.701e-02	3.180e-01	2.224e-01	3.785e-01
