n.evals.q.1.0.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.network.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.hebbian.synapse.best.solution.sim.sequentialXor.avg.UNLIMITED.max	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.min	xor._.me.freeForm.best.solution.sim.sequentialXor.avg.UNLIMITED.max
1.390e+04	3.243e-01	-1.609e-01	4.000e-01	5.173e-01	2.585e-01	6.490e-01	9.500e-01	2.329e-01	1.000e+00
1.400e+04	2.786e-01	-1.621e-01	4.000e-01	5.521e-01	3.644e-01	7.155e-01	8.750e-01	2.558e-01	1.000e+00
1.410e+04	2.786e-01	-2.082e-01	4.000e-01	5.165e-01	2.922e-01	7.148e-01	9.500e-01	4.160e-01	1.000e+00
1.420e+04	3.769e-01	3.086e-03	5.000e-01	5.084e-01	2.617e-01	6.493e-01	9.500e-01	4.040e-01	1.000e+00
1.430e+04	3.241e-01	-1.283e-01	4.000e-01	4.973e-01	2.606e-01	6.493e-01	9.998e-01	3.469e-01	1.000e+00
1.440e+04	3.241e-01	-1.601e-01	5.000e-01	5.166e-01	2.792e-01	7.160e-01	9.500e-01	3.855e-01	1.000e+00
1.450e+04	3.244e-01	-1.600e-01	4.000e-01	5.173e-01	2.837e-01	6.858e-01	9.500e-01	2.293e-01	1.000e+00
1.460e+04	3.240e-01	-1.612e-01	4.000e-01	5.146e-01	2.377e-01	6.551e-01	9.623e-01	3.513e-01	1.000e+00
1.470e+04	3.242e-01	-1.809e-01	5.000e-01	4.971e-01	2.370e-01	7.112e-01	9.991e-01	4.160e-01	1.000e+00
1.480e+04	2.722e-01	-1.673e-01	4.000e-01	5.171e-01	3.188e-01	7.254e-01	9.500e-01	3.922e-02	1.000e+00
1.490e+04	3.507e-01	-1.240e-01	5.000e-01	4.996e-01	3.350e-01	6.874e-01	9.991e-01	2.344e-01	1.000e+00
1.500e+04	3.805e-01	-1.245e-01	4.706e-01	5.170e-01	2.752e-01	6.636e-01	9.998e-01	4.161e-01	1.000e+00
1.510e+04	2.722e-01	-1.552e-01	5.000e-01	5.168e-01	2.800e-01	7.061e-01	9.991e-01	2.352e-01	1.000e+00
1.520e+04	3.533e-01	-5.000e-02	5.000e-01	4.943e-01	2.473e-01	6.413e-01	8.811e-01	9.704e-02	1.000e+00
