n.evals.q.1.0.	xor._.me.hebbian.network.best.quality.consistency	xor._.me.hebbian.network.best.quality.consistency.min	xor._.me.hebbian.network.best.quality.consistency.max	xor._.me.hebbian.synapse.best.quality.consistency	xor._.me.hebbian.synapse.best.quality.consistency.min	xor._.me.hebbian.synapse.best.quality.consistency.max	xor._.me.freeForm.best.quality.consistency	xor._.me.freeForm.best.quality.consistency.min	xor._.me.freeForm.best.quality.consistency.max
7.300e+03	1.473e-02	3.484e-03	1.855e-02	1.604e-02	1.220e-02	1.884e-02	7.233e-08	1.632e-13	4.140e-07
7.400e+03	1.473e-02	3.484e-03	1.855e-02	1.458e-02	1.154e-02	1.884e-02	7.233e-08	1.632e-13	4.140e-07
7.500e+03	1.473e-02	3.484e-03	1.855e-02	1.458e-02	1.154e-02	1.884e-02	7.747e-08	3.465e-13	7.556e-07
7.600e+03	1.473e-02	3.484e-03	1.855e-02	1.458e-02	1.154e-02	1.884e-02	7.747e-08	3.465e-13	7.556e-07
7.700e+03	1.473e-02	3.484e-03	1.855e-02	1.458e-02	1.154e-02	1.884e-02	7.747e-08	3.465e-13	7.556e-07
7.800e+03	1.473e-02	3.484e-03	1.855e-02	1.458e-02	1.154e-02	1.884e-02	7.747e-08	3.465e-13	7.556e-07
7.900e+03	1.473e-02	3.484e-03	1.855e-02	1.458e-02	1.154e-02	1.884e-02	7.747e-08	3.465e-13	7.556e-07
8.000e+03	1.473e-02	3.484e-03	1.855e-02	1.458e-02	1.154e-02	1.884e-02	7.747e-08	3.465e-13	5.856e-06
8.100e+03	1.473e-02	3.484e-03	1.855e-02	1.458e-02	1.154e-02	1.884e-02	7.747e-08	3.465e-13	5.856e-06
8.200e+03	1.473e-02	3.484e-03	1.855e-02	1.458e-02	1.154e-02	1.884e-02	7.747e-08	1.632e-13	5.856e-06
8.300e+03	1.473e-02	3.484e-03	1.855e-02	1.455e-02	1.104e-02	1.884e-02	7.747e-08	1.632e-13	5.856e-06
8.400e+03	1.473e-02	3.484e-03	1.855e-02	1.455e-02	1.104e-02	1.884e-02	1.328e-07	1.632e-13	5.856e-06
8.500e+03	1.473e-02	3.484e-03	1.855e-02	1.455e-02	1.104e-02	1.884e-02	1.328e-07	1.632e-13	5.856e-06
8.600e+03	1.473e-02	3.484e-03	1.855e-02	1.455e-02	1.104e-02	1.884e-02	1.328e-07	1.632e-13	5.856e-06
8.700e+03	1.559e-02	3.484e-03	1.971e-02	1.455e-02	1.104e-02	1.884e-02	1.328e-07	1.632e-13	5.856e-06
8.800e+03	1.559e-02	3.484e-03	1.971e-02	1.455e-02	1.104e-02	1.884e-02	7.747e-08	1.632e-13	7.556e-07
8.900e+03	1.559e-02	3.484e-03	1.971e-02	1.455e-02	1.104e-02	1.884e-02	7.747e-08	1.632e-13	7.556e-07
9.000e+03	1.562e-02	7.992e-03	2.019e-02	1.455e-02	1.104e-02	1.884e-02	7.233e-08	1.605e-13	7.556e-07
9.100e+03	1.562e-02	7.992e-03	2.019e-02	1.455e-02	1.104e-02	1.884e-02	7.233e-08	1.605e-13	7.556e-07
