problem.name;solver.name;randomGenerator.seed;numberOfInnerLayers→replace.all;n.iterations;n.evals;n.births;elapsed.secs;all→size;firsts→size;lasts→size;all→each[genotype]→uniqueness;all→each[solution]→uniqueness;all→each[quality]→uniqueness;best→genotype→size;best→quality→avgLastBoolScore;best→quality→increase;best→quality→consistency
avgLastBoolScore-fitness;me-hebbian-synapse;10;[8];300;30000;30000;7.38400e+00;100;71;1;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;5.79516e-01;1.82093e-02
avgLastBoolScore-fitness;me-hebbian-synapse;7;[8];300;30000;30000;7.41400e+00;97;60;3;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;4.10407e-01;2.91632e-02
avgLastBoolScore-fitness;me-hebbian-synapse;8;[8];300;30000;30000;7.51200e+00;99;48;9;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;9.63547e-01;1.92997e-03
avgLastBoolScore-fitness;me-hebbian-synapse;1;[8];300;30000;30000;7.52700e+00;98;48;1;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;4.71935e-01;1.63687e-02
avgLastBoolScore-fitness;me-hebbian-synapse;3;[8];300;30000;30000;7.53700e+00;99;67;3;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;3.66942e-01;3.19842e-02
avgLastBoolScore-fitness;me-hebbian-synapse;6;[8];300;30000;30000;7.55300e+00;100;58;4;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;5.23942e-01;1.21170e-02
avgLastBoolScore-fitness;me-hebbian-synapse;5;[8];300;30000;30000;7.57300e+00;100;55;7;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;6.59827e-01;3.99895e-02
avgLastBoolScore-fitness;me-hebbian-synapse;4;[8];300;30000;30000;7.57800e+00;95;53;2;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;3.51915e-01;3.16944e-02
avgLastBoolScore-fitness;me-hebbian-synapse;2;[8];300;30000;30000;7.58400e+00;97;65;5;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;5.93154e-01;1.29224e-02
avgLastBoolScore-fitness;me-hebbian-synapse;9;[8];300;30000;30000;7.58400e+00;100;58;1;1.00000e+00;1.00000e+00;1.00000e+00;132;1.00000e+00;8.57854e-01;9.09338e-03
avgLastBoolScore-fitness;me-hebbian-network;3;[8];300;30000;30000;7.16800e+00;59;24;1;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;1.99097e-01;3.19372e-02
avgLastBoolScore-fitness;me-hebbian-network;2;[8];300;30000;30000;7.21900e+00;59;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;4.30386e-01;5.99712e-02
avgLastBoolScore-fitness;me-hebbian-network;1;[8];300;30000;30000;7.25100e+00;55;11;2;1.00000e+00;1.00000e+00;1.00000e+00;4;7.50000e-01;2.65231e-01;6.12225e-02
avgLastBoolScore-fitness;me-hebbian-network;5;[8];300;30000;30000;7.24600e+00;61;1;1;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;7.24946e-01;6.00611e-02
avgLastBoolScore-fitness;me-hebbian-network;9;[8];300;30000;30000;7.28800e+00;61;1;2;1.00000e+00;1.00000e+00;1.00000e+00;4;1.00000e+00;7.81250e-01;6.89879e-02
